#chr	start	end	strand	transcript	gene	AED	QI2
4	40547667	40550874	-	transcript:Zm00001d049699_T001	gene:Zm00001d049699	0.22	0.75
4	41540958	41546293	-	transcript:Zm00001d049725_T003	gene:Zm00001d049725	0.42	0.7
4	40976511	40983870	-	transcript:Zm00001d049708_T002	gene:Zm00001d049708	0.14	0.75
4	40976609	40983654	-	transcript:Zm00001d049708_T007	gene:Zm00001d049708	0.13	0.66
4	41056501	41060505	+	transcript:Zm00001d049712_T006	gene:Zm00001d049712	0.44	0.75
4	40796529	40801636	-	transcript:Zm00001d049706_T036	gene:Zm00001d049706	0.05	0.75
4	41761414	41765073	+	transcript:Zm00001d049730_T002	gene:Zm00001d049730	0.30	0.6
4	41761414	41765073	+	transcript:Zm00001d049730_T001	gene:Zm00001d049730	0.28	0.66
4	41765717	41769191	-	transcript:Zm00001d049731_T001	gene:Zm00001d049731	0.35	0.66
4	41948928	41954269	-	transcript:Zm00001d049733_T002	gene:Zm00001d049733	0.50	0.42
4	42106332	42109674	-	transcript:Zm00001d049736_T003	gene:Zm00001d049736	0.28	0.57
4	42106332	42110247	-	transcript:Zm00001d049736_T004	gene:Zm00001d049736	0.22	0.71
4	42106332	42110270	-	transcript:Zm00001d049736_T005	gene:Zm00001d049736	0.22	0.62
4	42106332	42110280	-	transcript:Zm00001d049736_T006	gene:Zm00001d049736	0.08	0.66
4	42697906	42702458	+	transcript:Zm00001d049745_T001	gene:Zm00001d049745	0.38	0.4
4	43098793	43100039	+	transcript:Zm00001d049750_T003	gene:Zm00001d049750	0.32	0.5
4	43110569	43119167	+	transcript:Zm00001d049753_T001	gene:Zm00001d049753	0.27	0.72
4	43843113	43845756	+	transcript:Zm00001d049765_T001	gene:Zm00001d049765	0.11	0.5
4	43845527	43846958	-	transcript:Zm00001d049766_T002	gene:Zm00001d049766	0.30	0.66
4	44025043	44031796	-	transcript:Zm00001d049771_T001	gene:Zm00001d049771	0.42	0.6
4	44843622	44845797	+	transcript:Zm00001d049790_T002	gene:Zm00001d049790	0.35	0.66
4	44843626	44845797	+	transcript:Zm00001d049790_T003	gene:Zm00001d049790	0.35	0.66
4	44680194	44685802	-	transcript:Zm00001d049787_T001	gene:Zm00001d049787	0.37	0.69
4	44681182	44685802	-	transcript:Zm00001d049787_T010	gene:Zm00001d049787	0.41	0.75
4	43537242	43547307	-	transcript:Zm00001d049761_T009	gene:Zm00001d049761	0.23	0.7
4	43644618	43649031	-	transcript:Zm00001d049763_T003	gene:Zm00001d049763	0.34	0.66
4	43644618	43649031	-	transcript:Zm00001d049763_T001	gene:Zm00001d049763	0.34	0.66
4	45463063	45466764	-	transcript:Zm00001d049806_T001	gene:Zm00001d049806	0.05	0.5
4	45039440	45042830	-	transcript:Zm00001d049798_T002	gene:Zm00001d049798	0.20	0.33
4	45039560	45042668	-	transcript:Zm00001d049798_T003	gene:Zm00001d049798	0.27	0.5
4	45074935	45083666	+	transcript:Zm00001d049801_T002	gene:Zm00001d049801	0.38	0.5
4	45772419	45774171	-	transcript:Zm00001d049810_T001	gene:Zm00001d049810	0.14	0.66
4	45778051	45785382	-	transcript:Zm00001d049811_T001	gene:Zm00001d049811	0.22	0.66
4	45806872	45809089	-	transcript:Zm00001d049813_T001	gene:Zm00001d049813	0.37	0.75
4	45963658	45970011	+	transcript:Zm00001d049816_T001	gene:Zm00001d049816	0.24	0.5
4	46286816	46290661	+	transcript:Zm00001d049821_T001	gene:Zm00001d049821	0.40	0.5
4	46813762	46816609	+	transcript:Zm00001d049830_T004	gene:Zm00001d049830	0.14	0.66
4	46817992	46823544	+	transcript:Zm00001d049831_T003	gene:Zm00001d049831	0.30	0.66
4	46817998	46823241	+	transcript:Zm00001d049831_T004	gene:Zm00001d049831	0.32	0.66
4	46818007	46823601	+	transcript:Zm00001d049831_T005	gene:Zm00001d049831	0.30	0.66
4	46988136	47003528	+	transcript:Zm00001d049832_T001	gene:Zm00001d049832	0.21	0.5
4	47630938	47634078	+	transcript:Zm00001d049848_T001	gene:Zm00001d049848	0.41	0.5
4	48345732	48358157	+	transcript:Zm00001d049855_T002	gene:Zm00001d049855	0.42	0.75
4	48347181	48358157	+	transcript:Zm00001d049855_T003	gene:Zm00001d049855	0.49	0.5
4	48420630	48426584	+	transcript:Zm00001d049856_T001	gene:Zm00001d049856	0.23	0.5
4	48421136	48426584	+	transcript:Zm00001d049856_T003	gene:Zm00001d049856	0.26	0.5
4	49002700	49006540	+	transcript:Zm00001d049863_T001	gene:Zm00001d049863	0.25	0.33
4	50212283	50213109	-	transcript:Zm00001d049882_T001	gene:Zm00001d049882	0.34	0.66
4	51079268	51081144	-	transcript:Zm00001d049892_T001	gene:Zm00001d049892	0.38	0.5
4	52073479	52076203	+	transcript:Zm00001d049910_T001	gene:Zm00001d049910	0.08	0.66
4	52073479	52076203	+	transcript:Zm00001d049910_T002	gene:Zm00001d049910	0.12	0.66
4	51301568	51302738	-	transcript:Zm00001d049897_T001	gene:Zm00001d049897	0.50	0.33
4	51237428	51245470	+	transcript:Zm00001d049894_T002	gene:Zm00001d049894	0.48	0.66
4	51237428	51279389	+	transcript:Zm00001d049894_T007	gene:Zm00001d049894	0.31	0.5
4	52243207	52246189	+	transcript:Zm00001d049912_T002	gene:Zm00001d049912	0.41	0.66
4	52243207	52246189	+	transcript:Zm00001d049912_T001	gene:Zm00001d049912	0.40	0.66
4	52243207	52246189	+	transcript:Zm00001d049912_T003	gene:Zm00001d049912	0.41	0.57
4	52243207	52246323	+	transcript:Zm00001d049912_T004	gene:Zm00001d049912	0.42	0.71
4	52243207	52246323	+	transcript:Zm00001d049912_T005	gene:Zm00001d049912	0.41	0.71
4	52248471	52252923	+	transcript:Zm00001d049913_T001	gene:Zm00001d049913	0.37	0.75
4	52306680	52310011	+	transcript:Zm00001d049914_T001	gene:Zm00001d049914	0.27	0.75
4	52465001	52467426	-	transcript:Zm00001d049916_T002	gene:Zm00001d049916	0.30	0.6
4	52465066	52467494	-	transcript:Zm00001d049916_T005	gene:Zm00001d049916	0.19	0.5
4	53735935	53739559	+	transcript:Zm00001d049930_T004	gene:Zm00001d049930	0.27	0.5
4	53893896	53894920	-	transcript:Zm00001d049934_T001	gene:Zm00001d049934	0.28	0.5
4	53963548	53965264	+	transcript:Zm00001d049936_T001	gene:Zm00001d049936	0.30	0.33
4	53452561	53462712	+	transcript:Zm00001d049927_T001	gene:Zm00001d049927	0.36	0.66
4	54603429	54604560	-	transcript:Zm00001d049945_T001	gene:Zm00001d049945	0.34	0.5
4	54603429	54607210	-	transcript:Zm00001d049945_T002	gene:Zm00001d049945	0.19	0.5
4	54583048	54584580	-	transcript:Zm00001d049944_T001	gene:Zm00001d049944	0.37	0.5
4	54583050	54584580	-	transcript:Zm00001d049944_T002	gene:Zm00001d049944	0.29	0.33
4	55175484	55178540	-	transcript:Zm00001d049952_T001	gene:Zm00001d049952	0.07	0.66
4	55180451	55184186	-	transcript:Zm00001d049953_T001	gene:Zm00001d049953	0.18	0.63
4	55492468	55496164	-	transcript:Zm00001d049957_T001	gene:Zm00001d049957	0.07	0.75
4	56505120	56506276	-	transcript:Zm00001d049976_T001	gene:Zm00001d049976	0.22	0.5
4	56765844	56767670	+	transcript:Zm00001d049979_T001	gene:Zm00001d049979	0.27	0.66
4	56787786	56805442	+	transcript:Zm00001d049980_T001	gene:Zm00001d049980	0.32	0.73
4	56682920	56684048	+	transcript:Zm00001d049978_T001	gene:Zm00001d049978	0.25	0.33
4	57416173	57418827	+	transcript:Zm00001d049987_T001	gene:Zm00001d049987	0.05	0.66
4	58642687	58647338	+	transcript:Zm00001d049995_T001	gene:Zm00001d049995	0.29	0.75
4	56328167	56328818	+	transcript:Zm00001d049971_T001	gene:Zm00001d049971	0.32	0.66
4	56342474	56343886	+	transcript:Zm00001d049974_T043	gene:Zm00001d049974	0.44	0.66
4	58832562	58834551	+	transcript:Zm00001d049999_T002	gene:Zm00001d049999	0.37	0.33
4	59298545	59300505	-	transcript:Zm00001d050011_T002	gene:Zm00001d050011	0.16	0.75
4	60011623	60016585	+	transcript:Zm00001d050018_T001	gene:Zm00001d050018	0.34	0.33
4	60012118	60016585	+	transcript:Zm00001d050018_T007	gene:Zm00001d050018	0.39	0.33
4	61315575	61321350	+	transcript:Zm00001d050032_T002	gene:Zm00001d050032	0.25	0.72
4	61379817	61386808	-	transcript:Zm00001d050033_T001	gene:Zm00001d050033	0.32	0.75
4	61632141	61634294	+	transcript:Zm00001d050037_T002	gene:Zm00001d050037	0.32	0.75
4	61498693	61502376	-	transcript:Zm00001d050034_T001	gene:Zm00001d050034	0.15	0.5
4	60974494	60977492	-	transcript:Zm00001d050026_T006	gene:Zm00001d050026	0.17	0.66
4	62592592	62601076	-	transcript:Zm00001d050052_T001	gene:Zm00001d050052	0.19	0.41
4	62395674	62407098	-	transcript:Zm00001d050047_T002	gene:Zm00001d050047	0.33	0.75
4	62917785	62921893	+	transcript:Zm00001d050059_T001	gene:Zm00001d050059	0.35	0.33
4	64147004	64157156	-	transcript:Zm00001d050074_T002	gene:Zm00001d050074	0.14	0.5
4	64147004	64157156	-	transcript:Zm00001d050074_T003	gene:Zm00001d050074	0.15	0.5
4	64147144	64151323	-	transcript:Zm00001d050074_T010	gene:Zm00001d050074	0.14	0.5
4	64147144	64151451	-	transcript:Zm00001d050074_T011	gene:Zm00001d050074	0.14	0.33
4	63832557	63836587	+	transcript:Zm00001d050069_T001	gene:Zm00001d050069	0.06	0.5
4	64819264	64825467	-	transcript:Zm00001d050081_T002	gene:Zm00001d050081	0.29	0.5
4	64819818	64825433	-	transcript:Zm00001d050081_T005	gene:Zm00001d050081	0.10	0.5
4	64869289	64871407	-	transcript:Zm00001d050083_T001	gene:Zm00001d050083	0.38	0.75
4	64873330	64876073	-	transcript:Zm00001d050084_T001	gene:Zm00001d050084	0.33	0.62
4	65733096	65735454	-	transcript:Zm00001d050103_T001	gene:Zm00001d050103	0.20	0.75
4	65810672	65819051	-	transcript:Zm00001d050104_T001	gene:Zm00001d050104	0.12	0.62
4	66244370	66250581	+	transcript:Zm00001d050109_T001	gene:Zm00001d050109	0.12	0.75
4	66635305	66651391	+	transcript:Zm00001d050112_T011	gene:Zm00001d050112	0.28	0.72
4	66635339	66651068	+	transcript:Zm00001d050112_T029	gene:Zm00001d050112	0.33	0.75
4	68410505	68416118	-	transcript:Zm00001d050139_T001	gene:Zm00001d050139	0.37	0.66
4	69353358	69355399	+	transcript:Zm00001d050149_T001	gene:Zm00001d050149	0.07	0.5
4	70689730	70698125	+	transcript:Zm00001d050173_T001	gene:Zm00001d050173	0.20	0.66
4	69708931	69710820	+	transcript:Zm00001d050161_T001	gene:Zm00001d050161	0.21	0.5
4	70781887	70785679	+	transcript:Zm00001d050174_T004	gene:Zm00001d050174	0.12	0.6
4	70421589	70428063	+	transcript:Zm00001d050171_T002	gene:Zm00001d050171	0.14	0.46
4	70184869	70192641	-	transcript:Zm00001d050165_T001	gene:Zm00001d050165	0.17	0.33
4	72086321	72089873	+	transcript:Zm00001d050192_T001	gene:Zm00001d050192	0.24	0.62
4	73083855	73085463	-	transcript:Zm00001d050199_T001	gene:Zm00001d050199	0.26	0.66
4	73974628	73980464	-	transcript:Zm00001d050216_T001	gene:Zm00001d050216	0.32	0.72
4	73767159	73769062	+	transcript:Zm00001d050211_T001	gene:Zm00001d050211	0.06	0.66
4	74498853	74512180	-	transcript:Zm00001d050220_T002	gene:Zm00001d050220	0.20	0.6
4	74498853	74512180	-	transcript:Zm00001d050220_T001	gene:Zm00001d050220	0.20	0.4
4	75293161	75301427	-	transcript:Zm00001d050238_T001	gene:Zm00001d050238	0.18	0.62
4	75293161	75301659	-	transcript:Zm00001d050238_T003	gene:Zm00001d050238	0.40	0.62
4	75293161	75301659	-	transcript:Zm00001d050238_T002	gene:Zm00001d050238	0.38	0.66
4	75823246	75830658	+	transcript:Zm00001d050245_T001	gene:Zm00001d050245	0.41	0.5
4	76349533	76351893	-	transcript:Zm00001d050250_T003	gene:Zm00001d050250	0.34	0.5
4	76390366	76395911	+	transcript:Zm00001d050251_T002	gene:Zm00001d050251	0.25	0.72
4	76390366	76395911	+	transcript:Zm00001d050251_T003	gene:Zm00001d050251	0.26	0.7
4	77692886	77695103	-	transcript:Zm00001d050272_T001	gene:Zm00001d050272	0.22	0.5
4	77234072	77236007	+	transcript:Zm00001d050265_T003	gene:Zm00001d050265	0.34	0.75
4	77087087	77098345	+	transcript:Zm00001d050259_T001	gene:Zm00001d050259	0.42	0.5
4	78468137	78471732	+	transcript:Zm00001d050284_T005	gene:Zm00001d050284	0.18	0.71
4	79712256	79715441	+	transcript:Zm00001d050299_T001	gene:Zm00001d050299	0.37	0.5
4	80521523	80554884	+	transcript:Zm00001d050313_T002	gene:Zm00001d050313	0.35	0.69
4	80521523	80554884	+	transcript:Zm00001d050313_T005	gene:Zm00001d050313	0.38	0.64
4	80521523	80554884	+	transcript:Zm00001d050313_T003	gene:Zm00001d050313	0.39	0.69
4	80535660	80554884	+	transcript:Zm00001d050313_T006	gene:Zm00001d050313	0.45	0.66
4	80555403	80569023	+	transcript:Zm00001d050314_T001	gene:Zm00001d050314	0.47	0.71
4	78912816	78917426	-	transcript:Zm00001d050288_T001	gene:Zm00001d050288	0.48	0.5
4	78928927	78932900	-	transcript:Zm00001d050289_T001	gene:Zm00001d050289	0.37	0.6
4	79156177	79162009	+	transcript:Zm00001d050293_T004	gene:Zm00001d050293	0.22	0.75
4	79156177	79162009	+	transcript:Zm00001d050293_T002	gene:Zm00001d050293	0.04	0.66
4	79156183	79161917	+	transcript:Zm00001d050293_T006	gene:Zm00001d050293	0.03	0.66
4	79156226	79162007	+	transcript:Zm00001d050293_T010	gene:Zm00001d050293	0.03	0.5
4	79156328	79161893	+	transcript:Zm00001d050293_T011	gene:Zm00001d050293	0.05	0.66
4	79157006	79162000	+	transcript:Zm00001d050293_T018	gene:Zm00001d050293	0.10	0.66
4	78898312	78909395	-	transcript:Zm00001d050287_T001	gene:Zm00001d050287	0.28	0.36
4	81381143	81382183	+	transcript:Zm00001d050321_T001	gene:Zm00001d050321	0.25	0.5
4	81458284	81461661	+	transcript:Zm00001d050324_T003	gene:Zm00001d050324	0.30	0.5
4	81521024	81526559	-	transcript:Zm00001d050328_T002	gene:Zm00001d050328	0.25	0.33
4	81525151	81526559	-	transcript:Zm00001d050328_T005	gene:Zm00001d050328	0.34	0.5
4	81873702	81878013	+	transcript:Zm00001d050330_T002	gene:Zm00001d050330	0.42	0.66
4	80724087	80730208	-	transcript:Zm00001d050316_T001	gene:Zm00001d050316	0.19	0.6
4	81916818	81925688	+	transcript:Zm00001d050333_T001	gene:Zm00001d050333	0.44	0.33
4	82039437	82042754	-	transcript:Zm00001d050337_T001	gene:Zm00001d050337	0.25	0.44
4	82553255	82555347	-	transcript:Zm00001d050344_T001	gene:Zm00001d050344	0.30	0.6
4	82700498	82704118	-	transcript:Zm00001d050347_T001	gene:Zm00001d050347	0.37	0.66
4	82700522	82704162	-	transcript:Zm00001d050347_T002	gene:Zm00001d050347	0.36	0.33
4	82307278	82310267	+	transcript:Zm00001d050340_T002	gene:Zm00001d050340	0.23	0.75
4	82446616	82448213	-	transcript:Zm00001d050341_T001	gene:Zm00001d050341	0.22	0.5
4	83387428	83392750	-	transcript:Zm00001d050357_T002	gene:Zm00001d050357	0.06	0.66
4	83387598	83392745	-	transcript:Zm00001d050357_T008	gene:Zm00001d050357	0.21	0.33
4	83387598	83392825	-	transcript:Zm00001d050357_T010	gene:Zm00001d050357	0.39	0.6
4	83387598	83392825	-	transcript:Zm00001d050357_T009	gene:Zm00001d050357	0.32	0.5
4	83387598	83392828	-	transcript:Zm00001d050357_T013	gene:Zm00001d050357	0.30	0.6
4	83387598	83392828	-	transcript:Zm00001d050357_T012	gene:Zm00001d050357	0.21	0.5
4	83387598	83392828	-	transcript:Zm00001d050357_T011	gene:Zm00001d050357	0.37	0.66
4	82930195	82941888	+	transcript:Zm00001d050350_T001	gene:Zm00001d050350	0.17	0.75
4	83021596	83030776	+	transcript:Zm00001d050353_T006	gene:Zm00001d050353	0.34	0.71
4	83021596	83030776	+	transcript:Zm00001d050353_T007	gene:Zm00001d050353	0.34	0.75
4	83772804	83775016	-	transcript:Zm00001d050365_T005	gene:Zm00001d050365	0.19	0.75
4	84609800	84616084	-	transcript:Zm00001d050372_T004	gene:Zm00001d050372	0.20	0.75
4	84598981	84600903	-	transcript:Zm00001d050371_T001	gene:Zm00001d050371	0.09	0.5
4	85835020	85835766	-	transcript:Zm00001d050395_T008	gene:Zm00001d050395	0.42	0.5
4	86684719	86687129	-	transcript:Zm00001d050412_T002	gene:Zm00001d050412	0.08	0.75
4	86263971	86265651	+	transcript:Zm00001d050404_T002	gene:Zm00001d050404	0.26	0.5
4	86983204	86986239	+	transcript:Zm00001d050417_T001	gene:Zm00001d050417	0.17	0.5
4	87633805	87639553	-	transcript:Zm00001d050434_T004	gene:Zm00001d050434	0.30	0.6
4	87633806	87639553	-	transcript:Zm00001d050434_T005	gene:Zm00001d050434	0.30	0.6
4	87633807	87639553	-	transcript:Zm00001d050434_T008	gene:Zm00001d050434	0.33	0.66
4	88136447	88141962	-	transcript:Zm00001d050438_T001	gene:Zm00001d050438	0.35	0.5
4	88601168	88604742	-	transcript:Zm00001d050441_T001	gene:Zm00001d050441	0.20	0.5
4	88601168	88604742	-	transcript:Zm00001d050441_T002	gene:Zm00001d050441	0.24	0.5
4	88601168	88606777	-	transcript:Zm00001d050441_T003	gene:Zm00001d050441	0.50	0.33
4	90012034	90013460	+	transcript:Zm00001d050460_T001	gene:Zm00001d050460	0.30	0.66
4	90533723	90535599	-	transcript:Zm00001d050464_T002	gene:Zm00001d050464	0.41	0.5
4	90795411	90796392	-	transcript:Zm00001d050468_T001	gene:Zm00001d050468	0.18	0.5
4	92816855	92826876	+	transcript:Zm00001d050488_T001	gene:Zm00001d050488	0.05	0.66
4	93358403	93360172	-	transcript:Zm00001d050495_T001	gene:Zm00001d050495	0.28	0.66
4	92644355	92646442	-	transcript:Zm00001d050487_T001	gene:Zm00001d050487	0.29	0.66
4	95608231	95609363	+	transcript:Zm00001d050515_T001	gene:Zm00001d050515	0.21	0.33
4	94344459	94348545	-	transcript:Zm00001d050501_T003	gene:Zm00001d050501	0.30	0.66
4	94344459	94348545	-	transcript:Zm00001d050501_T001	gene:Zm00001d050501	0.31	0.7
4	96348558	96352246	-	transcript:Zm00001d050521_T002	gene:Zm00001d050521	0.31	0.55
4	96348564	96352175	-	transcript:Zm00001d050521_T004	gene:Zm00001d050521	0.30	0.42
4	97967491	97968541	+	transcript:Zm00001d050535_T001	gene:Zm00001d050535	0.22	0.75
4	97663969	97666090	+	transcript:Zm00001d050533_T001	gene:Zm00001d050533	0.28	0.6
4	100659813	100660443	+	transcript:Zm00001d050559_T001	gene:Zm00001d050559	0.23	0.5
4	99654184	99668830	+	transcript:Zm00001d050551_T012	gene:Zm00001d050551	0.23	0.66
4	99654184	99668891	+	transcript:Zm00001d050551_T013	gene:Zm00001d050551	0.23	0.75
4	96826928	96828675	+	transcript:Zm00001d050526_T044	gene:Zm00001d050526	0.43	0.6
4	102671420	102686036	-	transcript:Zm00001d050588_T002	gene:Zm00001d050588	0.28	0.5
4	101520623	101525278	-	transcript:Zm00001d050573_T001	gene:Zm00001d050573	0.17	0.33
4	103262491	103263890	-	transcript:Zm00001d050601_T001	gene:Zm00001d050601	0.05	0.75
4	103265521	103269994	-	transcript:Zm00001d050602_T001	gene:Zm00001d050602	0.42	0.33
4	103426575	103430969	+	transcript:Zm00001d050604_T002	gene:Zm00001d050604	0.03	0.66
4	103194374	103194903	+	transcript:Zm00001d050593_T001	gene:Zm00001d050593	0.23	0.5
4	102471564	102475941	+	transcript:Zm00001d050583_T001	gene:Zm00001d050583	0.17	0.33
4	104893593	104901497	-	transcript:Zm00001d050616_T002	gene:Zm00001d050616	0.16	0.66
4	105832297	105836145	+	transcript:Zm00001d050628_T001	gene:Zm00001d050628	0.05	0.5
4	103703169	103704906	+	transcript:Zm00001d050605_T001	gene:Zm00001d050605	0.17	0.33
4	103730673	103735243	+	transcript:Zm00001d050607_T003	gene:Zm00001d050607	0.25	0.5
4	103730673	103735243	+	transcript:Zm00001d050607_T001	gene:Zm00001d050607	0.25	0.4
4	103730673	103735243	+	transcript:Zm00001d050607_T004	gene:Zm00001d050607	0.24	0.4
4	112405476	112406505	-	transcript:Zm00001d050655_T001	gene:Zm00001d050655	0.18	0.5
4	112444502	112445649	-	transcript:Zm00001d050656_T001	gene:Zm00001d050656	0.36	0.66
4	113573572	113590801	+	transcript:Zm00001d050667_T001	gene:Zm00001d050667	0.43	0.66
4	114812806	114817974	+	transcript:Zm00001d050673_T001	gene:Zm00001d050673	0.29	0.6
4	115065298	115067132	-	transcript:Zm00001d050674_T001	gene:Zm00001d050674	0.30	0.33
4	114197687	114203124	-	transcript:Zm00001d050670_T004	gene:Zm00001d050670	0.25	0.57
4	114197687	114203124	-	transcript:Zm00001d050670_T002	gene:Zm00001d050670	0.25	0.57
4	114197687	114203124	-	transcript:Zm00001d050670_T003	gene:Zm00001d050670	0.23	0.5
4	114197687	114203124	-	transcript:Zm00001d050670_T001	gene:Zm00001d050670	0.24	0.57
4	115495849	115496802	-	transcript:Zm00001d050690_T001	gene:Zm00001d050690	0.24	0.33
4	116736794	116737593	+	transcript:Zm00001d050702_T001	gene:Zm00001d050702	0.27	0.5
4	116743277	116746795	+	transcript:Zm00001d050704_T002	gene:Zm00001d050704	0.34	0.75
4	116744050	116747606	+	transcript:Zm00001d050704_T005	gene:Zm00001d050704	0.49	0.75
4	116699381	116700642	+	transcript:Zm00001d050700_T001	gene:Zm00001d050700	0.13	0.5
4	117428353	117430233	+	transcript:Zm00001d050708_T005	gene:Zm00001d050708	0.39	0.66
4	117954981	117960573	-	transcript:Zm00001d050715_T001	gene:Zm00001d050715	0.25	0.75
4	117955108	117960595	-	transcript:Zm00001d050715_T005	gene:Zm00001d050715	0.23	0.66
4	118325912	118331112	-	transcript:Zm00001d050716_T002	gene:Zm00001d050716	0.24	0.5
4	118325962	118330867	-	transcript:Zm00001d050716_T004	gene:Zm00001d050716	0.10	0.5
4	118325962	118330958	-	transcript:Zm00001d050716_T005	gene:Zm00001d050716	0.09	0.5
4	118868359	118870238	-	transcript:Zm00001d050725_T001	gene:Zm00001d050725	0.41	0.4
4	118938226	118944157	-	transcript:Zm00001d050726_T001	gene:Zm00001d050726	0.35	0.33
4	121096061	121100919	+	transcript:Zm00001d050755_T006	gene:Zm00001d050755	0.31	0.66
4	120510065	120521287	-	transcript:Zm00001d050745_T001	gene:Zm00001d050745	0.41	0.5
4	120510099	120521287	-	transcript:Zm00001d050745_T002	gene:Zm00001d050745	0.43	0.5
4	120547880	120553889	+	transcript:Zm00001d050747_T003	gene:Zm00001d050747	0.16	0.75
4	120553827	120555054	-	transcript:Zm00001d050748_T002	gene:Zm00001d050748	0.27	0.5
4	121766673	121769040	+	transcript:Zm00001d050768_T001	gene:Zm00001d050768	0.24	0.5
4	121766673	121769040	+	transcript:Zm00001d050768_T002	gene:Zm00001d050768	0.23	0.75
4	122051630	122053414	+	transcript:Zm00001d050774_T001	gene:Zm00001d050774	0.38	0.5
4	122097911	122117487	-	transcript:Zm00001d050775_T001	gene:Zm00001d050775	0.37	0.5
4	123978579	123979350	+	transcript:Zm00001d050807_T001	gene:Zm00001d050807	0.23	0.66
4	124015045	124017081	-	transcript:Zm00001d050809_T001	gene:Zm00001d050809	0.41	0.33
4	124303131	124303631	+	transcript:Zm00001d050813_T001	gene:Zm00001d050813	0.43	0.5
4	123700150	123705290	+	transcript:Zm00001d050800_T003	gene:Zm00001d050800	0.11	0.75
4	123700150	123705290	+	transcript:Zm00001d050800_T001	gene:Zm00001d050800	0.10	0.62
4	125336730	125339109	-	transcript:Zm00001d050833_T005	gene:Zm00001d050833	0.14	0.33
4	125510730	125512397	-	transcript:Zm00001d050836_T001	gene:Zm00001d050836	0.31	0.75
4	124710801	124717438	+	transcript:Zm00001d050822_T003	gene:Zm00001d050822	0.27	0.66
4	124710884	124717438	+	transcript:Zm00001d050822_T009	gene:Zm00001d050822	0.26	0.73
4	124713842	124717426	+	transcript:Zm00001d050822_T017	gene:Zm00001d050822	0.40	0.66
4	124721384	124725182	-	transcript:Zm00001d050823_T001	gene:Zm00001d050823	0.33	0.75
4	124721384	124725182	-	transcript:Zm00001d050823_T002	gene:Zm00001d050823	0.31	0.6
4	126547733	126550494	-	transcript:Zm00001d050845_T001	gene:Zm00001d050845	0.25	0.4
4	126547733	126551939	-	transcript:Zm00001d050845_T002	gene:Zm00001d050845	0.21	0.5
4	126958963	126962865	+	transcript:Zm00001d050850_T002	gene:Zm00001d050850	0.15	0.75
4	128119733	128121029	+	transcript:Zm00001d050879_T001	gene:Zm00001d050879	0.05	0.5
4	127547150	127548914	-	transcript:Zm00001d050867_T001	gene:Zm00001d050867	0.13	0.5
4	127748628	127751133	+	transcript:Zm00001d050870_T001	gene:Zm00001d050870	0.18	0.75
4	128462507	128465617	+	transcript:Zm00001d050885_T001	gene:Zm00001d050885	0.12	0.75
4	128070156	128071459	+	transcript:Zm00001d050877_T001	gene:Zm00001d050877	0.46	0.66
4	128781162	128783682	+	transcript:Zm00001d050894_T001	gene:Zm00001d050894	0.26	0.33
4	129344494	129346979	+	transcript:Zm00001d050903_T001	gene:Zm00001d050903	0.32	0.5
4	129065483	129066520	-	transcript:Zm00001d050899_T002	gene:Zm00001d050899	0.21	0.5
4	128983979	129000129	+	transcript:Zm00001d050897_T002	gene:Zm00001d050897	0.50	0.62
4	130234985	130237238	-	transcript:Zm00001d050911_T001	gene:Zm00001d050911	0.06	0.5
4	130433445	130436939	-	transcript:Zm00001d050913_T001	gene:Zm00001d050913	0.13	0.75
4	131271148	131273409	-	transcript:Zm00001d050920_T001	gene:Zm00001d050920	0.08	0.66
4	130734772	130738021	-	transcript:Zm00001d050916_T001	gene:Zm00001d050916	0.43	0.66
4	131648775	131659340	-	transcript:Zm00001d050923_T002	gene:Zm00001d050923	0.16	0.75
4	132081433	132106195	-	transcript:Zm00001d050929_T002	gene:Zm00001d050929	0.28	0.72
4	132624366	132627942	+	transcript:Zm00001d050936_T001	gene:Zm00001d050936	0.33	0.5
4	133774882	133776389	-	transcript:Zm00001d050962_T001	gene:Zm00001d050962	0.32	0.66
4	133975455	133979495	-	transcript:Zm00001d050963_T001	gene:Zm00001d050963	0.19	0.75
4	134060297	134069849	-	transcript:Zm00001d050965_T001	gene:Zm00001d050965	0.27	0.66
4	134742632	134745145	+	transcript:Zm00001d050974_T001	gene:Zm00001d050974	0.04	0.75
4	135259125	135261429	-	transcript:Zm00001d050983_T001	gene:Zm00001d050983	0.24	0.57
4	135688137	135689390	-	transcript:Zm00001d050990_T001	gene:Zm00001d050990	0.27	0.5
4	133213653	133224018	+	transcript:Zm00001d050950_T003	gene:Zm00001d050950	0.32	0.6
4	133213653	133224018	+	transcript:Zm00001d050950_T004	gene:Zm00001d050950	0.28	0.66
4	133234816	133236831	+	transcript:Zm00001d050951_T002	gene:Zm00001d050951	0.40	0.5
4	133267824	133270945	+	transcript:Zm00001d050954_T001	gene:Zm00001d050954	0.28	0.33
4	133307812	133315051	-	transcript:Zm00001d050955_T001	gene:Zm00001d050955	0.42	0.62
4	133307812	133317401	-	transcript:Zm00001d050955_T002	gene:Zm00001d050955	0.37	0.55
4	134314906	134316592	-	transcript:Zm00001d050970_T026	gene:Zm00001d050970	0.26	0.5
4	134314906	134317221	-	transcript:Zm00001d050970_T030	gene:Zm00001d050970	0.15	0.33
4	136546016	136551221	+	transcript:Zm00001d051009_T009	gene:Zm00001d051009	0.04	0.66
