#chr	start	end	strand	transcript	gene	AED	QI2
7	43879962	43882691	-	transcript:Zm00001d019576_T002	gene:Zm00001d019576	0.36	0.5
7	44228412	44249492	+	transcript:Zm00001d019578_T027	gene:Zm00001d019578	0.07	0.75
7	44549173	44551721	-	transcript:Zm00001d019584_T001	gene:Zm00001d019584	0.06	0.33
7	44885545	44893296	+	transcript:Zm00001d019587_T003	gene:Zm00001d019587	0.37	0.69
7	44885715	44893296	+	transcript:Zm00001d019587_T008	gene:Zm00001d019587	0.38	0.69
7	45816670	45821314	+	transcript:Zm00001d019598_T002	gene:Zm00001d019598	0.39	0.37
7	45977268	45983359	+	transcript:Zm00001d019600_T005	gene:Zm00001d019600	0.26	0.66
7	45888657	45892732	+	transcript:Zm00001d019599_T002	gene:Zm00001d019599	0.32	0.75
7	46317214	46319746	+	transcript:Zm00001d019612_T001	gene:Zm00001d019612	0.23	0.6
7	46374286	46375813	+	transcript:Zm00001d019615_T003	gene:Zm00001d019615	0.29	0.6
7	46400843	46404313	+	transcript:Zm00001d019619_T002	gene:Zm00001d019619	0.40	0.75
7	46415584	46416472	+	transcript:Zm00001d019621_T001	gene:Zm00001d019621	0.13	0.33
7	46448618	46455506	+	transcript:Zm00001d019623_T001	gene:Zm00001d019623	0.09	0.5
7	46607154	46610032	-	transcript:Zm00001d019624_T001	gene:Zm00001d019624	0.12	0.5
7	45113951	45115757	-	transcript:Zm00001d019591_T001	gene:Zm00001d019591	0.45	0.5
7	44979369	44980975	+	transcript:Zm00001d019589_T001	gene:Zm00001d019589	0.28	0.66
7	47321332	47323315	-	transcript:Zm00001d019632_T002	gene:Zm00001d019632	0.26	0.57
7	47321332	47323315	-	transcript:Zm00001d019632_T001	gene:Zm00001d019632	0.26	0.57
7	47390216	47398998	+	transcript:Zm00001d019636_T001	gene:Zm00001d019636	0.16	0.66
7	47837492	47842012	+	transcript:Zm00001d019643_T006	gene:Zm00001d019643	0.35	0.75
7	47837492	47842012	+	transcript:Zm00001d019643_T007	gene:Zm00001d019643	0.32	0.6
7	48319323	48319915	+	transcript:Zm00001d019655_T001	gene:Zm00001d019655	0.17	0.5
7	48431951	48433458	-	transcript:Zm00001d019660_T001	gene:Zm00001d019660	0.03	0.5
7	48965520	48977670	-	transcript:Zm00001d019664_T002	gene:Zm00001d019664	0.32	0.71
7	48965568	48977617	-	transcript:Zm00001d019664_T012	gene:Zm00001d019664	0.33	0.71
7	48965568	48977670	-	transcript:Zm00001d019664_T013	gene:Zm00001d019664	0.33	0.75
7	50536252	50539415	-	transcript:Zm00001d019678_T001	gene:Zm00001d019678	0.46	0.5
7	50560567	50563730	-	transcript:Zm00001d019680_T001	gene:Zm00001d019680	0.47	0.5
7	50704976	50707942	+	transcript:Zm00001d019684_T002	gene:Zm00001d019684	0.48	0.75
7	50705477	50707942	+	transcript:Zm00001d019684_T003	gene:Zm00001d019684	0.50	0.75
7	50682569	50688689	+	transcript:Zm00001d019681_T002	gene:Zm00001d019681	0.46	0.6
7	50682569	50688689	+	transcript:Zm00001d019681_T001	gene:Zm00001d019681	0.14	0.5
7	49649330	49652561	+	transcript:Zm00001d019671_T002	gene:Zm00001d019671	0.34	0.71
7	49652839	49657753	-	transcript:Zm00001d019672_T002	gene:Zm00001d019672	0.27	0.5
7	51733454	51740758	+	transcript:Zm00001d019698_T001	gene:Zm00001d019698	0.43	0.66
7	51748842	51764687	+	transcript:Zm00001d019699_T002	gene:Zm00001d019699	0.17	0.62
7	51770839	51776719	+	transcript:Zm00001d019700_T007	gene:Zm00001d019700	0.26	0.66
7	51770854	51776758	+	transcript:Zm00001d019700_T008	gene:Zm00001d019700	0.13	0.6
7	51770897	51776725	+	transcript:Zm00001d019700_T009	gene:Zm00001d019700	0.14	0.6
7	51770899	51776670	+	transcript:Zm00001d019700_T010	gene:Zm00001d019700	0.14	0.6
7	51773480	51776578	+	transcript:Zm00001d019700_T015	gene:Zm00001d019700	0.31	0.5
7	51773740	51776578	+	transcript:Zm00001d019700_T016	gene:Zm00001d019700	0.34	0.5
7	51773967	51776578	+	transcript:Zm00001d019700_T017	gene:Zm00001d019700	0.36	0.5
7	52677645	52682422	+	transcript:Zm00001d019706_T013	gene:Zm00001d019706	0.50	0.75
7	52677645	52682422	+	transcript:Zm00001d019706_T012	gene:Zm00001d019706	0.50	0.75
7	53102038	53103238	-	transcript:Zm00001d019710_T001	gene:Zm00001d019710	0.24	0.66
7	54088916	54093098	-	transcript:Zm00001d019727_T001	gene:Zm00001d019727	0.17	0.6
7	54089135	54090889	-	transcript:Zm00001d019727_T002	gene:Zm00001d019727	0.28	0.5
7	54368417	54369754	+	transcript:Zm00001d019731_T001	gene:Zm00001d019731	0.11	0.5
7	54455314	54459567	-	transcript:Zm00001d019733_T012	gene:Zm00001d019733	0.26	0.66
7	55360897	55361925	-	transcript:Zm00001d019745_T001	gene:Zm00001d019745	0.33	0.5
7	53758610	53793642	-	transcript:Zm00001d019721_T001	gene:Zm00001d019721	0.36	0.75
7	53793997	53799854	+	transcript:Zm00001d019724_T031	gene:Zm00001d019724	0.13	0.62
7	53794744	53799863	+	transcript:Zm00001d019724_T057	gene:Zm00001d019724	0.11	0.75
7	53798782	53799834	+	transcript:Zm00001d019724_T068	gene:Zm00001d019724	0.42	0.66
7	56516523	56522634	-	transcript:Zm00001d019754_T001	gene:Zm00001d019754	0.39	0.71
7	57492976	57499286	-	transcript:Zm00001d019760_T001	gene:Zm00001d019760	0.12	0.5
7	57492976	57499286	-	transcript:Zm00001d019760_T002	gene:Zm00001d019760	0.14	0.57
7	57817577	57820063	+	transcript:Zm00001d019763_T001	gene:Zm00001d019763	0.17	0.75
7	56698395	56699075	-	transcript:Zm00001d019756_T004	gene:Zm00001d019756	0.42	0.5
7	58175007	58176637	-	transcript:Zm00001d019765_T001	gene:Zm00001d019765	0.29	0.5
7	61640513	61644588	-	transcript:Zm00001d019789_T010	gene:Zm00001d019789	0.33	0.75
7	62166827	62168650	+	transcript:Zm00001d019792_T001	gene:Zm00001d019792	0.43	0.66
7	62268622	62270819	+	transcript:Zm00001d019799_T001	gene:Zm00001d019799	0.46	0.75
7	63658397	63661214	+	transcript:Zm00001d019808_T003	gene:Zm00001d019808	0.27	0.6
7	63692697	63694418	+	transcript:Zm00001d019809_T001	gene:Zm00001d019809	0.20	0.33
7	63163253	63167448	-	transcript:Zm00001d019804_T001	gene:Zm00001d019804	0.18	0.66
7	63178345	63197263	-	transcript:Zm00001d019805_T001	gene:Zm00001d019805	0.29	0.7
7	63178345	63197263	-	transcript:Zm00001d019805_T002	gene:Zm00001d019805	0.31	0.72
7	62982484	62986246	-	transcript:Zm00001d019803_T001	gene:Zm00001d019803	0.36	0.6
7	64681995	64690436	+	transcript:Zm00001d019817_T001	gene:Zm00001d019817	0.39	0.5
7	64690679	64692113	+	transcript:Zm00001d019818_T001	gene:Zm00001d019818	0.38	0.5
7	65478845	65487056	-	transcript:Zm00001d019821_T002	gene:Zm00001d019821	0.43	0.42
7	65478845	65487056	-	transcript:Zm00001d019821_T001	gene:Zm00001d019821	0.44	0.5
7	66471752	66474592	+	transcript:Zm00001d019825_T001	gene:Zm00001d019825	0.38	0.57
7	65803186	65807758	-	transcript:Zm00001d019822_T001	gene:Zm00001d019822	0.31	0.6
7	65871134	65877004	-	transcript:Zm00001d019824_T012	gene:Zm00001d019824	0.35	0.7
7	67848743	67850317	-	transcript:Zm00001d019836_T007	gene:Zm00001d019836	0.31	0.66
7	71046670	71052133	+	transcript:Zm00001d019863_T001	gene:Zm00001d019863	0.28	0.42
7	70544923	70560214	-	transcript:Zm00001d019855_T001	gene:Zm00001d019855	0.27	0.66
7	70638168	70645421	-	transcript:Zm00001d019856_T005	gene:Zm00001d019856	0.23	0.42
7	70638333	70644991	-	transcript:Zm00001d019856_T009	gene:Zm00001d019856	0.26	0.66
7	70488714	70497184	+	transcript:Zm00001d019854_T001	gene:Zm00001d019854	0.16	0.69
7	71972262	71976139	-	transcript:Zm00001d019875_T001	gene:Zm00001d019875	0.21	0.5
7	71972262	71976139	-	transcript:Zm00001d019875_T002	gene:Zm00001d019875	0.21	0.75
7	73325944	73329705	+	transcript:Zm00001d019889_T001	gene:Zm00001d019889	0.29	0.33
7	73398915	73404135	-	transcript:Zm00001d019892_T001	gene:Zm00001d019892	0.40	0.66
7	73398915	73404481	-	transcript:Zm00001d019892_T002	gene:Zm00001d019892	0.41	0.66
7	73559850	73560427	+	transcript:Zm00001d019896_T001	gene:Zm00001d019896	0.10	0.5
7	75833180	75838803	-	transcript:Zm00001d019920_T008	gene:Zm00001d019920	0.35	0.66
7	75833180	75838803	-	transcript:Zm00001d019920_T010	gene:Zm00001d019920	0.37	0.66
7	75833180	75838803	-	transcript:Zm00001d019920_T009	gene:Zm00001d019920	0.37	0.57
7	74635475	74637280	+	transcript:Zm00001d019908_T001	gene:Zm00001d019908	0.31	0.33
7	78395163	78397265	+	transcript:Zm00001d019943_T001	gene:Zm00001d019943	0.45	0.5
7	78504047	78505887	-	transcript:Zm00001d019945_T001	gene:Zm00001d019945	0.09	0.5
7	78559530	78562275	-	transcript:Zm00001d019946_T001	gene:Zm00001d019946	0.32	0.5
7	78278841	78280092	+	transcript:Zm00001d019941_T001	gene:Zm00001d019941	0.24	0.75
7	78278841	78280092	+	transcript:Zm00001d019941_T002	gene:Zm00001d019941	0.27	0.66
7	78278841	78280217	+	transcript:Zm00001d019941_T003	gene:Zm00001d019941	0.30	0.66
7	79093825	79097992	+	transcript:Zm00001d019948_T002	gene:Zm00001d019948	0.34	0.5
7	80232185	80233298	-	transcript:Zm00001d019957_T001	gene:Zm00001d019957	0.31	0.66
7	80232185	80242102	-	transcript:Zm00001d019957_T002	gene:Zm00001d019957	0.05	0.75
7	80964993	80976965	+	transcript:Zm00001d019966_T001	gene:Zm00001d019966	0.18	0.7
7	81037496	81041060	-	transcript:Zm00001d019967_T001	gene:Zm00001d019967	0.47	0.5
7	81824043	81825595	+	transcript:Zm00001d019981_T005	gene:Zm00001d019981	0.38	0.5
7	81480575	81483455	+	transcript:Zm00001d019976_T001	gene:Zm00001d019976	0.10	0.66
7	83412970	83422876	+	transcript:Zm00001d019991_T001	gene:Zm00001d019991	0.41	0.5
7	83426349	83428956	+	transcript:Zm00001d019992_T002	gene:Zm00001d019992	0.45	0.66
7	83426349	83431534	+	transcript:Zm00001d019992_T003	gene:Zm00001d019992	0.40	0.57
7	83428994	83431534	+	transcript:Zm00001d019992_T004	gene:Zm00001d019992	0.43	0.66
7	84021455	84033602	-	transcript:Zm00001d019999_T001	gene:Zm00001d019999	0.33	0.5
7	84056035	84060419	+	transcript:Zm00001d020000_T002	gene:Zm00001d020000	0.40	0.42
7	84171763	84178378	+	transcript:Zm00001d020001_T017	gene:Zm00001d020001	0.37	0.66
7	85031197	85035323	-	transcript:Zm00001d020004_T003	gene:Zm00001d020004	0.16	0.57
7	85218743	85225209	-	transcript:Zm00001d020008_T002	gene:Zm00001d020008	0.16	0.75
7	85864575	85867708	-	transcript:Zm00001d020016_T001	gene:Zm00001d020016	0.41	0.33
7	85541780	85551117	-	transcript:Zm00001d020013_T002	gene:Zm00001d020013	0.17	0.5
7	85615135	85627292	-	transcript:Zm00001d020014_T002	gene:Zm00001d020014	0.18	0.66
7	85615135	85627292	-	transcript:Zm00001d020014_T001	gene:Zm00001d020014	0.18	0.66
7	85615136	85627292	-	transcript:Zm00001d020014_T006	gene:Zm00001d020014	0.18	0.75
7	87201694	87206866	-	transcript:Zm00001d020031_T001	gene:Zm00001d020031	0.39	0.6
7	87809745	87811711	-	transcript:Zm00001d020038_T007	gene:Zm00001d020038	0.42	0.4
7	87960471	87966086	-	transcript:Zm00001d020040_T001	gene:Zm00001d020040	0.13	0.75
7	88135624	88137259	+	transcript:Zm00001d020041_T001	gene:Zm00001d020041	0.10	0.5
7	88888494	88893492	-	transcript:Zm00001d020053_T004	gene:Zm00001d020053	0.43	0.75
7	89024721	89033607	+	transcript:Zm00001d020055_T002	gene:Zm00001d020055	0.15	0.5
7	89268035	89269729	-	transcript:Zm00001d020057_T001	gene:Zm00001d020057	0.34	0.5
7	89722134	89725088	-	transcript:Zm00001d020068_T001	gene:Zm00001d020068	0.28	0.33
7	89649136	89650912	-	transcript:Zm00001d020064_T002	gene:Zm00001d020064	0.20	0.75
7	90259326	90263498	+	transcript:Zm00001d020070_T001	gene:Zm00001d020070	0.37	0.7
7	91456986	91467926	-	transcript:Zm00001d020093_T002	gene:Zm00001d020093	0.12	0.71
7	91529791	91632306	+	transcript:Zm00001d020096_T001	gene:Zm00001d020096	0.28	0.42
7	91751144	91757059	-	transcript:Zm00001d020097_T003	gene:Zm00001d020097	0.29	0.6
7	91062423	91064994	+	transcript:Zm00001d020088_T003	gene:Zm00001d020088	0.42	0.66
7	91062423	91067339	+	transcript:Zm00001d020088_T005	gene:Zm00001d020088	0.32	0.66
7	91062430	91067339	+	transcript:Zm00001d020088_T009	gene:Zm00001d020088	0.18	0.75
7	91062442	91067339	+	transcript:Zm00001d020088_T016	gene:Zm00001d020088	0.03	0.75
7	91062459	91067208	+	transcript:Zm00001d020088_T026	gene:Zm00001d020088	0.11	0.75
7	91062485	91067435	+	transcript:Zm00001d020088_T037	gene:Zm00001d020088	0.22	0.75
7	91062511	91067213	+	transcript:Zm00001d020088_T041	gene:Zm00001d020088	0.31	0.71
7	91062522	91067339	+	transcript:Zm00001d020088_T042	gene:Zm00001d020088	0.04	0.75
7	91062569	91067339	+	transcript:Zm00001d020088_T049	gene:Zm00001d020088	0.32	0.5
7	91062569	91067339	+	transcript:Zm00001d020088_T050	gene:Zm00001d020088	0.33	0.5
7	93454297	93459551	-	transcript:Zm00001d020113_T001	gene:Zm00001d020113	0.36	0.45
7	94100018	94103427	-	transcript:Zm00001d020120_T001	gene:Zm00001d020120	0.21	0.5
7	94100039	94103427	-	transcript:Zm00001d020120_T002	gene:Zm00001d020120	0.22	0.66
7	93717508	93724231	+	transcript:Zm00001d020118_T001	gene:Zm00001d020118	0.08	0.5
7	93596088	93598541	-	transcript:Zm00001d020114_T001	gene:Zm00001d020114	0.24	0.57
7	94627588	94631681	-	transcript:Zm00001d020129_T002	gene:Zm00001d020129	0.04	0.75
7	94627588	94631681	-	transcript:Zm00001d020129_T001	gene:Zm00001d020129	0.03	0.75
7	95441172	95445755	-	transcript:Zm00001d020140_T002	gene:Zm00001d020140	0.07	0.33
7	95441190	95445711	-	transcript:Zm00001d020140_T004	gene:Zm00001d020140	0.33	0.5
7	95441190	95445746	-	transcript:Zm00001d020140_T005	gene:Zm00001d020140	0.31	0.33
7	95572868	95573963	-	transcript:Zm00001d020144_T001	gene:Zm00001d020144	0.19	0.5
7	96200611	96211024	-	transcript:Zm00001d020157_T044	gene:Zm00001d020157	0.29	0.75
7	97543351	97546648	+	transcript:Zm00001d020175_T004	gene:Zm00001d020175	0.40	0.5
7	97547067	97551615	-	transcript:Zm00001d020176_T001	gene:Zm00001d020176	0.18	0.75
7	97690301	97700215	-	transcript:Zm00001d020178_T003	gene:Zm00001d020178	0.13	0.6
7	97816902	97826622	+	transcript:Zm00001d020180_T002	gene:Zm00001d020180	0.38	0.63
7	98428631	98451742	-	transcript:Zm00001d020185_T003	gene:Zm00001d020185	0.18	0.7
7	98540988	98545495	+	transcript:Zm00001d020187_T001	gene:Zm00001d020187	0.29	0.57
7	98545533	98549395	-	transcript:Zm00001d020188_T002	gene:Zm00001d020188	0.25	0.75
7	98589277	98591017	+	transcript:Zm00001d020191_T001	gene:Zm00001d020191	0.16	0.33
7	98838962	98842246	-	transcript:Zm00001d020199_T001	gene:Zm00001d020199	0.35	0.33
7	98883429	98884274	-	transcript:Zm00001d020201_T005	gene:Zm00001d020201	0.36	0.5
7	99028622	99031633	-	transcript:Zm00001d020204_T019	gene:Zm00001d020204	0.49	0.5
7	99028725	99031633	-	transcript:Zm00001d020204_T020	gene:Zm00001d020204	0.46	0.66
7	100656060	100660194	+	transcript:Zm00001d020219_T001	gene:Zm00001d020219	0.37	0.75
7	100243415	100247563	+	transcript:Zm00001d020209_T004	gene:Zm00001d020209	0.14	0.75
7	100243614	100247563	+	transcript:Zm00001d020209_T005	gene:Zm00001d020209	0.38	0.5
7	100353278	100354591	-	transcript:Zm00001d020211_T001	gene:Zm00001d020211	0.13	0.66
7	101174606	101177285	+	transcript:Zm00001d020228_T001	gene:Zm00001d020228	0.06	0.5
7	101295370	101299974	+	transcript:Zm00001d020230_T001	gene:Zm00001d020230	0.12	0.71
7	101004712	101009830	-	transcript:Zm00001d020227_T009	gene:Zm00001d020227	0.05	0.66
7	101004713	101009808	-	transcript:Zm00001d020227_T011	gene:Zm00001d020227	0.06	0.66
7	101004713	101009832	-	transcript:Zm00001d020227_T013	gene:Zm00001d020227	0.05	0.33
7	101004714	101009831	-	transcript:Zm00001d020227_T019	gene:Zm00001d020227	0.10	0.5
7	101005168	101009807	-	transcript:Zm00001d020227_T031	gene:Zm00001d020227	0.14	0.75
7	101005168	101009810	-	transcript:Zm00001d020227_T032	gene:Zm00001d020227	0.23	0.75
7	101005469	101009777	-	transcript:Zm00001d020227_T043	gene:Zm00001d020227	0.23	0.75
7	101005493	101009775	-	transcript:Zm00001d020227_T044	gene:Zm00001d020227	0.13	0.5
7	101005822	101009810	-	transcript:Zm00001d020227_T046	gene:Zm00001d020227	0.37	0.75
7	101007362	101008650	-	transcript:Zm00001d020227_T048	gene:Zm00001d020227	0.41	0.66
7	101652755	101657949	-	transcript:Zm00001d020238_T002	gene:Zm00001d020238	0.22	0.66
7	101652911	101657844	-	transcript:Zm00001d020238_T009	gene:Zm00001d020238	0.15	0.5
7	102017704	102020268	-	transcript:Zm00001d020246_T001	gene:Zm00001d020246	0.40	0.4
7	101925496	101931975	+	transcript:Zm00001d020242_T003	gene:Zm00001d020242	0.16	0.75
7	102363296	102365052	-	transcript:Zm00001d020253_T001	gene:Zm00001d020253	0.28	0.5
7	103433362	103435296	+	transcript:Zm00001d020268_T001	gene:Zm00001d020268	0.32	0.5
7	103467817	103468862	+	transcript:Zm00001d020270_T001	gene:Zm00001d020270	0.23	0.5
7	103969402	103972795	+	transcript:Zm00001d020277_T001	gene:Zm00001d020277	0.02	0.5
7	104320600	104324860	-	transcript:Zm00001d020290_T001	gene:Zm00001d020290	0.44	0.5
7	104320600	104328958	-	transcript:Zm00001d020290_T003	gene:Zm00001d020290	0.18	0.75
7	104340725	104351843	-	transcript:Zm00001d020291_T002	gene:Zm00001d020291	0.20	0.75
7	105078619	105080390	+	transcript:Zm00001d020307_T001	gene:Zm00001d020307	0.45	0.5
7	104766524	104770103	-	transcript:Zm00001d020297_T005	gene:Zm00001d020297	0.45	0.5
7	104764571	104767297	+	transcript:Zm00001d020298_T002	gene:Zm00001d020298	0.11	0.4
7	104764571	104767297	+	transcript:Zm00001d020298_T001	gene:Zm00001d020298	0.11	0.4
7	104764728	104767280	+	transcript:Zm00001d020298_T003	gene:Zm00001d020298	0.22	0.33
7	104764829	104767294	+	transcript:Zm00001d020298_T004	gene:Zm00001d020298	0.16	0.4
7	106267549	106268966	-	transcript:Zm00001d020319_T001	gene:Zm00001d020319	0.24	0.75
7	105596746	105601020	-	transcript:Zm00001d020312_T004	gene:Zm00001d020312	0.44	0.5
7	105596746	105606081	-	transcript:Zm00001d020312_T006	gene:Zm00001d020312	0.38	0.5
7	105596746	105613490	-	transcript:Zm00001d020312_T012	gene:Zm00001d020312	0.30	0.69
7	105596746	105613490	-	transcript:Zm00001d020312_T013	gene:Zm00001d020312	0.31	0.69
7	105596747	105606081	-	transcript:Zm00001d020312_T014	gene:Zm00001d020312	0.37	0.7
7	108322593	108323753	+	transcript:Zm00001d020348_T003	gene:Zm00001d020348	0.26	0.66
7	108629808	108634542	-	transcript:Zm00001d020353_T001	gene:Zm00001d020353	0.19	0.66
7	109153947	109156282	+	transcript:Zm00001d020361_T001	gene:Zm00001d020361	0.40	0.75
7	109290441	109295984	-	transcript:Zm00001d020362_T001	gene:Zm00001d020362	0.07	0.75
7	109594395	109604672	+	transcript:Zm00001d020365_T001	gene:Zm00001d020365	0.23	0.71
7	109762337	109767776	-	transcript:Zm00001d020367_T002	gene:Zm00001d020367	0.03	0.7
7	110023225	110030221	+	transcript:Zm00001d020374_T005	gene:Zm00001d020374	0.32	0.63
7	110023225	110030221	+	transcript:Zm00001d020374_T004	gene:Zm00001d020374	0.32	0.72
7	110023225	110030221	+	transcript:Zm00001d020374_T003	gene:Zm00001d020374	0.32	0.66
7	110675039	110675685	+	transcript:Zm00001d020385_T001	gene:Zm00001d020385	0.31	0.5
7	110245492	110249557	+	transcript:Zm00001d020381_T003	gene:Zm00001d020381	0.22	0.66
7	110676465	110683391	+	transcript:Zm00001d020386_T001	gene:Zm00001d020386	0.28	0.55
7	111021187	111023394	-	transcript:Zm00001d020392_T001	gene:Zm00001d020392	0.33	0.66
7	111178019	111180156	+	transcript:Zm00001d020395_T001	gene:Zm00001d020395	0.14	0.33
7	111178019	111180173	+	transcript:Zm00001d020395_T003	gene:Zm00001d020395	0.24	0.33
7	111240638	111244450	+	transcript:Zm00001d020396_T002	gene:Zm00001d020396	0.12	0.66
7	111240638	111244556	+	transcript:Zm00001d020396_T003	gene:Zm00001d020396	0.09	0.5
7	111336736	111340518	-	transcript:Zm00001d020399_T007	gene:Zm00001d020399	0.18	0.66
7	111461902	111463362	-	transcript:Zm00001d020401_T001	gene:Zm00001d020401	0.30	0.66
7	111548661	111550417	-	transcript:Zm00001d020402_T002	gene:Zm00001d020402	0.27	0.5
7	111548662	111550485	-	transcript:Zm00001d020402_T003	gene:Zm00001d020402	0.22	0.5
7	112324175	112325941	+	transcript:Zm00001d020413_T001	gene:Zm00001d020413	0.10	0.5
7	112902369	112909594	+	transcript:Zm00001d020419_T003	gene:Zm00001d020419	0.31	0.7
7	111769959	111773553	-	transcript:Zm00001d020404_T001	gene:Zm00001d020404	0.43	0.33
7	113877265	113909070	-	transcript:Zm00001d020432_T001	gene:Zm00001d020432	0.30	0.66
7	114903600	114908537	-	transcript:Zm00001d020444_T002	gene:Zm00001d020444	0.19	0.66
7	114913228	114914695	+	transcript:Zm00001d020446_T001	gene:Zm00001d020446	0.08	0.5
7	116496426	116498035	-	transcript:Zm00001d020464_T001	gene:Zm00001d020464	0.19	0.33
7	116991054	116996046	-	transcript:Zm00001d020472_T001	gene:Zm00001d020472	0.43	0.5
7	116946715	116950992	+	transcript:Zm00001d020471_T001	gene:Zm00001d020471	0.23	0.75
7	116946715	116950992	+	transcript:Zm00001d020471_T003	gene:Zm00001d020471	0.19	0.75
7	116946715	116950992	+	transcript:Zm00001d020471_T002	gene:Zm00001d020471	0.15	0.66
7	117741074	117753533	-	transcript:Zm00001d020476_T005	gene:Zm00001d020476	0.33	0.5
7	118699108	118719439	+	transcript:Zm00001d020491_T003	gene:Zm00001d020491	0.10	0.62
7	118699108	118719439	+	transcript:Zm00001d020491_T005	gene:Zm00001d020491	0.24	0.57
7	118699108	118719439	+	transcript:Zm00001d020491_T004	gene:Zm00001d020491	0.25	0.5
7	118699108	118719439	+	transcript:Zm00001d020491_T001	gene:Zm00001d020491	0.30	0.5
7	118699405	118719439	+	transcript:Zm00001d020491_T006	gene:Zm00001d020491	0.29	0.57
7	119793266	119797056	+	transcript:Zm00001d020510_T001	gene:Zm00001d020510	0.39	0.5
7	119793268	119797173	+	transcript:Zm00001d020510_T004	gene:Zm00001d020510	0.35	0.66
7	119798832	119802946	+	transcript:Zm00001d020511_T001	gene:Zm00001d020511	0.35	0.5
7	119798832	119803132	+	transcript:Zm00001d020511_T002	gene:Zm00001d020511	0.30	0.33
7	119798846	119803060	+	transcript:Zm00001d020511_T003	gene:Zm00001d020511	0.22	0.5
7	119803166	119808874	-	transcript:Zm00001d020512_T001	gene:Zm00001d020512	0.25	0.66
7	120443727	120445576	+	transcript:Zm00001d020519_T001	gene:Zm00001d020519	0.14	0.66
7	120918857	120926272	-	transcript:Zm00001d020526_T002	gene:Zm00001d020526	0.41	0.5
7	120934159	120935457	-	transcript:Zm00001d020527_T001	gene:Zm00001d020527	0.41	0.5
7	121250330	121258808	-	transcript:Zm00001d020534_T001	gene:Zm00001d020534	0.06	0.33
7	122327929	122333460	+	transcript:Zm00001d020561_T004	gene:Zm00001d020561	0.36	0.6
7	122327929	122333460	+	transcript:Zm00001d020561_T005	gene:Zm00001d020561	0.38	0.66
7	122351840	122352624	-	transcript:Zm00001d020562_T001	gene:Zm00001d020562	0.16	0.5
7	122586114	122609281	+	transcript:Zm00001d020568_T001	gene:Zm00001d020568	0.10	0.66
7	122392697	122398042	-	transcript:Zm00001d020563_T001	gene:Zm00001d020563	0.13	0.6
7	121685086	121693077	+	transcript:Zm00001d020541_T003	gene:Zm00001d020541	0.24	0.66
7	121471385	121480007	+	transcript:Zm00001d020538_T001	gene:Zm00001d020538	0.06	0.66
7	121482170	121483696	-	transcript:Zm00001d020539_T001	gene:Zm00001d020539	0.33	0.5
7	122734556	122738574	-	transcript:Zm00001d020571_T001	gene:Zm00001d020571	0.39	0.66
7	122821791	122851447	+	transcript:Zm00001d020572_T001	gene:Zm00001d020572	0.35	0.33
7	123729032	123731282	-	transcript:Zm00001d020586_T001	gene:Zm00001d020586	0.16	0.5
7	123763709	123764454	-	transcript:Zm00001d020587_T001	gene:Zm00001d020587	0.26	0.33
7	124925904	124930053	+	transcript:Zm00001d020609_T001	gene:Zm00001d020609	0.37	0.66
7	124086133	124092034	+	transcript:Zm00001d020594_T001	gene:Zm00001d020594	0.28	0.55
7	124086167	124092034	+	transcript:Zm00001d020594_T002	gene:Zm00001d020594	0.27	0.55
7	124086167	124092034	+	transcript:Zm00001d020594_T003	gene:Zm00001d020594	0.27	0.55
7	124086350	124092034	+	transcript:Zm00001d020594_T004	gene:Zm00001d020594	0.29	0.55
7	124130955	124133900	+	transcript:Zm00001d020595_T002	gene:Zm00001d020595	0.25	0.5
7	125133740	125135827	-	transcript:Zm00001d020614_T002	gene:Zm00001d020614	0.20	0.66
7	125177502	125179738	+	transcript:Zm00001d020616_T001	gene:Zm00001d020616	0.38	0.5
7	125098478	125101511	+	transcript:Zm00001d020612_T010	gene:Zm00001d020612	0.25	0.5
7	125453169	125454801	-	transcript:Zm00001d020624_T002	gene:Zm00001d020624	0.40	0.5
7	125598055	125599258	+	transcript:Zm00001d020629_T005	gene:Zm00001d020629	0.41	0.5
7	126451965	126457958	-	transcript:Zm00001d020647_T006	gene:Zm00001d020647	0.21	0.71
7	125837893	125842596	+	transcript:Zm00001d020636_T004	gene:Zm00001d020636	0.43	0.75
7	125925841	125929813	-	transcript:Zm00001d020639_T001	gene:Zm00001d020639	0.09	0.75
7	126587905	126592373	+	transcript:Zm00001d020650_T001	gene:Zm00001d020650	0.19	0.75
7	127833371	127859687	+	transcript:Zm00001d020679_T001	gene:Zm00001d020679	0.38	0.66
7	127860533	127863145	+	transcript:Zm00001d020680_T001	gene:Zm00001d020680	0.27	0.5
7	124347308	124351085	+	transcript:Zm00001d020603_T013	gene:Zm00001d020603	0.49	0.66
7	124465020	124467665	+	transcript:Zm00001d020604_T001	gene:Zm00001d020604	0.31	0.33
7	128194916	128196490	+	transcript:Zm00001d020683_T002	gene:Zm00001d020683	0.27	0.4
7	128792619	128795200	-	transcript:Zm00001d020694_T001	gene:Zm00001d020694	0.09	0.66
7	128802783	128807088	-	transcript:Zm00001d020695_T001	gene:Zm00001d020695	0.16	0.71
7	128802786	128807086	-	transcript:Zm00001d020695_T002	gene:Zm00001d020695	0.24	0.75
7	129697273	129712944	+	transcript:Zm00001d020711_T001	gene:Zm00001d020711	0.22	0.5
7	130092092	130094206	-	transcript:Zm00001d020720_T001	gene:Zm00001d020720	0.30	0.75
