#chr	start	end	strand	transcript	gene	AED	QI2
1	43901294	43904192	+	transcript:Zm00001d028709_T007	gene:Zm00001d028709	0.42	0.6
1	43908553	43911118	-	transcript:Zm00001d028711_T002	gene:Zm00001d028711	0.25	0.75
1	43908553	43911118	-	transcript:Zm00001d028711_T001	gene:Zm00001d028711	0.23	0.66
1	43908553	43911257	-	transcript:Zm00001d028711_T004	gene:Zm00001d028711	0.12	0.75
1	43999111	44006650	+	transcript:Zm00001d028712_T002	gene:Zm00001d028712	0.18	0.66
1	43999111	44006651	+	transcript:Zm00001d028712_T004	gene:Zm00001d028712	0.35	0.63
1	43999111	44006651	+	transcript:Zm00001d028712_T007	gene:Zm00001d028712	0.36	0.66
1	43999111	44006651	+	transcript:Zm00001d028712_T005	gene:Zm00001d028712	0.32	0.7
1	43999111	44006651	+	transcript:Zm00001d028712_T003	gene:Zm00001d028712	0.39	0.6
1	44013653	44016256	-	transcript:Zm00001d028714_T002	gene:Zm00001d028714	0.32	0.33
1	44548793	44552517	-	transcript:Zm00001d028732_T001	gene:Zm00001d028732	0.31	0.5
1	44373879	44382034	-	transcript:Zm00001d028726_T002	gene:Zm00001d028726	0.02	0.66
1	45270768	45281409	+	transcript:Zm00001d028749_T009	gene:Zm00001d028749	0.05	0.7
1	45171766	45179033	-	transcript:Zm00001d028746_T002	gene:Zm00001d028746	0.26	0.71
1	45171817	45178982	-	transcript:Zm00001d028746_T004	gene:Zm00001d028746	0.26	0.75
1	45261784	45268788	+	transcript:Zm00001d028748_T017	gene:Zm00001d028748	0.45	0.75
1	45261786	45268028	+	transcript:Zm00001d028748_T022	gene:Zm00001d028748	0.42	0.75
1	45261786	45268817	+	transcript:Zm00001d028748_T026	gene:Zm00001d028748	0.25	0.75
1	45261823	45268791	+	transcript:Zm00001d028748_T030	gene:Zm00001d028748	0.27	0.75
1	45261866	45268029	+	transcript:Zm00001d028748_T035	gene:Zm00001d028748	0.41	0.5
1	45261917	45268023	+	transcript:Zm00001d028748_T036	gene:Zm00001d028748	0.31	0.75
1	45261917	45268508	+	transcript:Zm00001d028748_T037	gene:Zm00001d028748	0.35	0.66
1	45262061	45268787	+	transcript:Zm00001d028748_T038	gene:Zm00001d028748	0.24	0.75
1	45262088	45268524	+	transcript:Zm00001d028748_T040	gene:Zm00001d028748	0.30	0.75
1	45262229	45268543	+	transcript:Zm00001d028748_T042	gene:Zm00001d028748	0.30	0.66
1	45262561	45268813	+	transcript:Zm00001d028748_T048	gene:Zm00001d028748	0.40	0.62
1	45263760	45268414	+	transcript:Zm00001d028748_T052	gene:Zm00001d028748	0.37	0.66
1	45602342	45605011	-	transcript:Zm00001d028755_T001	gene:Zm00001d028755	0.06	0.66
1	45718296	45723331	+	transcript:Zm00001d028757_T001	gene:Zm00001d028757	0.17	0.44
1	46316119	46319568	+	transcript:Zm00001d028782_T001	gene:Zm00001d028782	0.19	0.75
1	46316119	46319693	+	transcript:Zm00001d028782_T003	gene:Zm00001d028782	0.12	0.6
1	46181362	46183620	-	transcript:Zm00001d028775_T001	gene:Zm00001d028775	0.24	0.66
1	46192688	46194446	+	transcript:Zm00001d028778_T001	gene:Zm00001d028778	0.10	0.5
1	46006891	46011070	+	transcript:Zm00001d028769_T002	gene:Zm00001d028769	0.13	0.75
1	46006892	46011253	+	transcript:Zm00001d028769_T003	gene:Zm00001d028769	0.14	0.75
1	46006942	46010884	+	transcript:Zm00001d028769_T005	gene:Zm00001d028769	0.19	0.5
1	46017687	46024037	-	transcript:Zm00001d028771_T005	gene:Zm00001d028771	0.07	0.75
1	45864595	45867988	+	transcript:Zm00001d028761_T001	gene:Zm00001d028761	0.39	0.75
1	45864595	45867995	+	transcript:Zm00001d028761_T002	gene:Zm00001d028761	0.39	0.6
1	46568384	46570597	+	transcript:Zm00001d028794_T001	gene:Zm00001d028794	0.34	0.6
1	46571275	46573368	+	transcript:Zm00001d028795_T001	gene:Zm00001d028795	0.24	0.66
1	46852702	46857481	-	transcript:Zm00001d028803_T001	gene:Zm00001d028803	0.12	0.5
1	46852702	46858687	-	transcript:Zm00001d028803_T002	gene:Zm00001d028803	0.08	0.71
1	47211777	47217612	-	transcript:Zm00001d028812_T004	gene:Zm00001d028812	0.26	0.66
1	47211777	47217612	-	transcript:Zm00001d028812_T005	gene:Zm00001d028812	0.26	0.7
1	47211876	47217522	-	transcript:Zm00001d028812_T014	gene:Zm00001d028812	0.32	0.71
1	47792436	47800509	+	transcript:Zm00001d028827_T001	gene:Zm00001d028827	0.05	0.75
1	47792508	47800260	+	transcript:Zm00001d028827_T003	gene:Zm00001d028827	0.05	0.75
1	47792556	47800509	+	transcript:Zm00001d028827_T005	gene:Zm00001d028827	0.13	0.6
1	47792603	47800509	+	transcript:Zm00001d028827_T006	gene:Zm00001d028827	0.12	0.75
1	47982385	47987917	-	transcript:Zm00001d028830_T005	gene:Zm00001d028830	0.21	0.73
1	47982385	47987917	-	transcript:Zm00001d028830_T004	gene:Zm00001d028830	0.23	0.71
1	47989803	47991767	-	transcript:Zm00001d028831_T001	gene:Zm00001d028831	0.40	0.5
1	47585301	47589472	+	transcript:Zm00001d028818_T053	gene:Zm00001d028818	0.37	0.75
1	47586512	47589477	+	transcript:Zm00001d028818_T054	gene:Zm00001d028818	0.41	0.6
1	47587188	47589472	+	transcript:Zm00001d028818_T057	gene:Zm00001d028818	0.45	0.75
1	48944708	48945685	-	transcript:Zm00001d028865_T001	gene:Zm00001d028865	0.21	0.66
1	48956622	48959345	-	transcript:Zm00001d028866_T002	gene:Zm00001d028866	0.13	0.5
1	49087991	49092852	-	transcript:Zm00001d028868_T002	gene:Zm00001d028868	0.24	0.66
1	49087995	49090902	-	transcript:Zm00001d028868_T003	gene:Zm00001d028868	0.36	0.5
1	49087998	49092852	-	transcript:Zm00001d028868_T004	gene:Zm00001d028868	0.31	0.33
1	49585839	49586662	+	transcript:Zm00001d028883_T001	gene:Zm00001d028883	0.47	0.66
1	49588054	49597158	+	transcript:Zm00001d028884_T001	gene:Zm00001d028884	0.43	0.73
1	50140397	50144432	+	transcript:Zm00001d028898_T004	gene:Zm00001d028898	0.13	0.75
1	50140420	50144535	+	transcript:Zm00001d028898_T006	gene:Zm00001d028898	0.09	0.75
1	50140437	50144533	+	transcript:Zm00001d028898_T007	gene:Zm00001d028898	0.10	0.75
1	50140437	50144538	+	transcript:Zm00001d028898_T008	gene:Zm00001d028898	0.40	0.5
1	50140444	50144534	+	transcript:Zm00001d028898_T009	gene:Zm00001d028898	0.15	0.75
1	50140444	50144535	+	transcript:Zm00001d028898_T010	gene:Zm00001d028898	0.16	0.66
1	50140543	50144895	+	transcript:Zm00001d028898_T011	gene:Zm00001d028898	0.08	0.75
1	50190087	50200187	-	transcript:Zm00001d028901_T001	gene:Zm00001d028901	0.26	0.57
1	50231399	50235984	-	transcript:Zm00001d028903_T002	gene:Zm00001d028903	0.14	0.75
1	50355866	50360668	+	transcript:Zm00001d028904_T001	gene:Zm00001d028904	0.24	0.5
1	50355866	50360668	+	transcript:Zm00001d028904_T002	gene:Zm00001d028904	0.20	0.58
1	49813393	49823368	-	transcript:Zm00001d028890_T011	gene:Zm00001d028890	0.18	0.73
1	49987864	49990803	+	transcript:Zm00001d028894_T002	gene:Zm00001d028894	0.10	0.75
1	50514018	50524268	-	transcript:Zm00001d028907_T002	gene:Zm00001d028907	0.21	0.66
1	50514018	50524268	-	transcript:Zm00001d028907_T005	gene:Zm00001d028907	0.26	0.72
1	50514018	50524270	-	transcript:Zm00001d028907_T008	gene:Zm00001d028907	0.36	0.7
1	50514018	50524270	-	transcript:Zm00001d028907_T009	gene:Zm00001d028907	0.41	0.72
1	50514018	50524361	-	transcript:Zm00001d028907_T011	gene:Zm00001d028907	0.42	0.66
1	50514035	50524270	-	transcript:Zm00001d028907_T018	gene:Zm00001d028907	0.21	0.75
1	50514055	50523457	-	transcript:Zm00001d028907_T033	gene:Zm00001d028907	0.30	0.6
1	51076671	51130142	+	transcript:Zm00001d028915_T003	gene:Zm00001d028915	0.33	0.71
1	51076671	51130142	+	transcript:Zm00001d028915_T001	gene:Zm00001d028915	0.33	0.71
1	51101145	51160381	+	transcript:Zm00001d028915_T009	gene:Zm00001d028915	0.49	0.68
1	51127258	51130422	+	transcript:Zm00001d028915_T017	gene:Zm00001d028915	0.39	0.5
1	51127458	51160417	+	transcript:Zm00001d028915_T024	gene:Zm00001d028915	0.31	0.53
1	51127458	51160417	+	transcript:Zm00001d028915_T023	gene:Zm00001d028915	0.30	0.46
1	51720950	51725164	+	transcript:Zm00001d028923_T004	gene:Zm00001d028923	0.13	0.71
1	51720953	51725271	+	transcript:Zm00001d028923_T006	gene:Zm00001d028923	0.08	0.71
1	51720953	51725330	+	transcript:Zm00001d028923_T007	gene:Zm00001d028923	0.07	0.71
1	51722133	51725178	+	transcript:Zm00001d028923_T008	gene:Zm00001d028923	0.16	0.66
1	51723059	51725251	+	transcript:Zm00001d028923_T009	gene:Zm00001d028923	0.27	0.75
1	51754552	51757036	-	transcript:Zm00001d028926_T001	gene:Zm00001d028926	0.32	0.75
1	51754552	51764356	-	transcript:Zm00001d028926_T002	gene:Zm00001d028926	0.26	0.57
1	51754552	51764566	-	transcript:Zm00001d028926_T003	gene:Zm00001d028926	0.27	0.5
1	51754552	51764566	-	transcript:Zm00001d028926_T004	gene:Zm00001d028926	0.22	0.75
1	51754552	51764566	-	transcript:Zm00001d028926_T005	gene:Zm00001d028926	0.24	0.71
1	51754552	51764566	-	transcript:Zm00001d028926_T006	gene:Zm00001d028926	0.24	0.55
1	51754920	51764401	-	transcript:Zm00001d028926_T012	gene:Zm00001d028926	0.24	0.62
1	51754923	51764481	-	transcript:Zm00001d028926_T016	gene:Zm00001d028926	0.25	0.71
1	51754944	51759234	-	transcript:Zm00001d028926_T019	gene:Zm00001d028926	0.38	0.66
1	51754948	51764566	-	transcript:Zm00001d028926_T021	gene:Zm00001d028926	0.37	0.5
1	51754994	51764541	-	transcript:Zm00001d028926_T025	gene:Zm00001d028926	0.25	0.75
1	51814805	51816926	-	transcript:Zm00001d028928_T001	gene:Zm00001d028928	0.32	0.33
1	51814816	51816926	-	transcript:Zm00001d028928_T003	gene:Zm00001d028928	0.28	0.5
1	51589171	51593455	+	transcript:Zm00001d028921_T005	gene:Zm00001d028921	0.19	0.72
1	51589658	51593455	+	transcript:Zm00001d028921_T006	gene:Zm00001d028921	0.37	0.71
1	52167612	52173614	-	transcript:Zm00001d028936_T002	gene:Zm00001d028936	0.17	0.66
1	52167612	52173614	-	transcript:Zm00001d028936_T001	gene:Zm00001d028936	0.27	0.62
1	52169157	52173614	-	transcript:Zm00001d028936_T014	gene:Zm00001d028936	0.32	0.71
1	52836664	52841244	+	transcript:Zm00001d028954_T001	gene:Zm00001d028954	0.23	0.66
1	52873169	52879776	-	transcript:Zm00001d028958_T001	gene:Zm00001d028958	0.28	0.45
1	52938630	52943611	-	transcript:Zm00001d028960_T001	gene:Zm00001d028960	0.24	0.4
1	52938631	52943261	-	transcript:Zm00001d028960_T005	gene:Zm00001d028960	0.28	0.75
1	52938631	52945207	-	transcript:Zm00001d028960_T007	gene:Zm00001d028960	0.23	0.75
1	52938688	52945113	-	transcript:Zm00001d028960_T009	gene:Zm00001d028960	0.24	0.33
1	53417301	53424648	-	transcript:Zm00001d028977_T001	gene:Zm00001d028977	0.44	0.5
1	53142541	53144850	+	transcript:Zm00001d028963_T002	gene:Zm00001d028963	0.18	0.6
1	53169397	53176921	-	transcript:Zm00001d028965_T002	gene:Zm00001d028965	0.41	0.44
1	53169446	53176863	-	transcript:Zm00001d028965_T003	gene:Zm00001d028965	0.26	0.4
1	53169446	53176921	-	transcript:Zm00001d028965_T004	gene:Zm00001d028965	0.25	0.62
1	54263185	54265683	-	transcript:Zm00001d028999_T001	gene:Zm00001d028999	0.32	0.5
1	53748822	53753659	-	transcript:Zm00001d028987_T001	gene:Zm00001d028987	0.32	0.6
1	53759429	53763250	-	transcript:Zm00001d028988_T001	gene:Zm00001d028988	0.35	0.5
1	53771917	53776759	-	transcript:Zm00001d028989_T002	gene:Zm00001d028989	0.21	0.66
1	53953064	53959264	-	transcript:Zm00001d028994_T001	gene:Zm00001d028994	0.31	0.7
1	53953064	53959267	-	transcript:Zm00001d028994_T002	gene:Zm00001d028994	0.34	0.44
1	54624061	54639249	-	transcript:Zm00001d029009_T003	gene:Zm00001d029009	0.12	0.75
1	54634878	54639249	-	transcript:Zm00001d029009_T006	gene:Zm00001d029009	0.50	0.4
1	54753176	54756605	+	transcript:Zm00001d029010_T001	gene:Zm00001d029010	0.18	0.71
1	54753389	54756338	+	transcript:Zm00001d029010_T003	gene:Zm00001d029010	0.23	0.75
1	54753389	54756798	+	transcript:Zm00001d029010_T005	gene:Zm00001d029010	0.20	0.66
1	54937514	54940747	-	transcript:Zm00001d029014_T003	gene:Zm00001d029014	0.25	0.75
1	55041075	55043628	-	transcript:Zm00001d029018_T002	gene:Zm00001d029018	0.40	0.66
1	55053507	55060129	+	transcript:Zm00001d029020_T003	gene:Zm00001d029020	0.22	0.62
1	55053507	55060129	+	transcript:Zm00001d029020_T001	gene:Zm00001d029020	0.17	0.55
1	55371816	55378351	-	transcript:Zm00001d029031_T001	gene:Zm00001d029031	0.08	0.75
1	55450410	55453733	-	transcript:Zm00001d029033_T002	gene:Zm00001d029033	0.37	0.5
1	55450918	55453518	-	transcript:Zm00001d029033_T003	gene:Zm00001d029033	0.38	0.5
1	55451011	55453767	-	transcript:Zm00001d029033_T004	gene:Zm00001d029033	0.40	0.6
1	55558413	55560877	+	transcript:Zm00001d029035_T001	gene:Zm00001d029035	0.30	0.57
1	55559130	55560877	+	transcript:Zm00001d029035_T002	gene:Zm00001d029035	0.39	0.5
1	55696857	55698513	-	transcript:Zm00001d029038_T001	gene:Zm00001d029038	0.11	0.66
1	55712147	55714961	+	transcript:Zm00001d029040_T003	gene:Zm00001d029040	0.07	0.5
1	55454318	55461463	+	transcript:Zm00001d029034_T001	gene:Zm00001d029034	0.36	0.4
1	54477974	54480477	+	transcript:Zm00001d029004_T123	gene:Zm00001d029004	0.34	0.75
1	55927726	55936018	+	transcript:Zm00001d029044_T005	gene:Zm00001d029044	0.17	0.72
1	56143995	56146719	+	transcript:Zm00001d029051_T001	gene:Zm00001d029051	0.36	0.33
1	56214311	56220464	-	transcript:Zm00001d029053_T005	gene:Zm00001d029053	0.12	0.5
1	56214311	56220464	-	transcript:Zm00001d029053_T006	gene:Zm00001d029053	0.16	0.66
1	56214323	56217568	-	transcript:Zm00001d029053_T009	gene:Zm00001d029053	0.35	0.5
1	56214339	56220464	-	transcript:Zm00001d029053_T011	gene:Zm00001d029053	0.24	0.66
1	56214371	56219832	-	transcript:Zm00001d029053_T017	gene:Zm00001d029053	0.34	0.5
1	56214406	56220417	-	transcript:Zm00001d029053_T018	gene:Zm00001d029053	0.20	0.66
1	56811457	56816449	-	transcript:Zm00001d029060_T001	gene:Zm00001d029060	0.16	0.75
1	56855736	56858177	-	transcript:Zm00001d029062_T001	gene:Zm00001d029062	0.05	0.75
1	56855754	56857739	-	transcript:Zm00001d029062_T002	gene:Zm00001d029062	0.27	0.5
1	56855760	56858177	-	transcript:Zm00001d029062_T003	gene:Zm00001d029062	0.19	0.66
1	56911471	56916782	+	transcript:Zm00001d029064_T002	gene:Zm00001d029064	0.14	0.66
1	57250815	57254236	+	transcript:Zm00001d029074_T001	gene:Zm00001d029074	0.17	0.66
1	56975151	56981865	+	transcript:Zm00001d029066_T002	gene:Zm00001d029066	0.16	0.71
1	56978842	56982601	+	transcript:Zm00001d029066_T020	gene:Zm00001d029066	0.21	0.75
1	57394910	57397707	+	transcript:Zm00001d029083_T001	gene:Zm00001d029083	0.10	0.71
1	57453167	57455529	+	transcript:Zm00001d029085_T001	gene:Zm00001d029085	0.26	0.66
1	57477723	57481018	+	transcript:Zm00001d029088_T001	gene:Zm00001d029088	0.42	0.33
1	57477723	57481205	+	transcript:Zm00001d029088_T002	gene:Zm00001d029088	0.31	0.71
1	57581205	57582365	+	transcript:Zm00001d029092_T002	gene:Zm00001d029092	0.37	0.5
1	58170770	58174845	+	transcript:Zm00001d029103_T002	gene:Zm00001d029103	0.10	0.7
1	58170770	58174845	+	transcript:Zm00001d029103_T001	gene:Zm00001d029103	0.08	0.66
1	58171245	58174449	+	transcript:Zm00001d029103_T003	gene:Zm00001d029103	0.35	0.62
1	58377787	58380792	+	transcript:Zm00001d029114_T002	gene:Zm00001d029114	0.10	0.66
1	59023877	59027758	-	transcript:Zm00001d029123_T005	gene:Zm00001d029123	0.18	0.66
1	59028004	59030446	+	transcript:Zm00001d029124_T001	gene:Zm00001d029124	0.40	0.33
1	59028004	59030626	+	transcript:Zm00001d029124_T002	gene:Zm00001d029124	0.30	0.5
1	59406804	59421124	+	transcript:Zm00001d029129_T002	gene:Zm00001d029129	0.13	0.75
1	59407675	59421124	+	transcript:Zm00001d029129_T005	gene:Zm00001d029129	0.30	0.36
1	59750279	59754277	+	transcript:Zm00001d029132_T001	gene:Zm00001d029132	0.17	0.5
1	59750279	59754277	+	transcript:Zm00001d029132_T002	gene:Zm00001d029132	0.19	0.6
1	59846904	59871565	-	transcript:Zm00001d029134_T001	gene:Zm00001d029134	0.45	0.55
1	59846904	59876808	-	transcript:Zm00001d029134_T004	gene:Zm00001d029134	0.26	0.58
1	59846904	59876808	-	transcript:Zm00001d029134_T003	gene:Zm00001d029134	0.28	0.53
1	59846906	59876778	-	transcript:Zm00001d029134_T005	gene:Zm00001d029134	0.26	0.72
1	60086049	60093428	-	transcript:Zm00001d029136_T001	gene:Zm00001d029136	0.25	0.71
1	60113007	60115796	-	transcript:Zm00001d029137_T003	gene:Zm00001d029137	0.24	0.5
1	60182624	60186722	+	transcript:Zm00001d029138_T001	gene:Zm00001d029138	0.31	0.42
1	60187028	60190201	-	transcript:Zm00001d029139_T001	gene:Zm00001d029139	0.16	0.66
1	60830426	60831488	+	transcript:Zm00001d029155_T001	gene:Zm00001d029155	0.29	0.75
1	60845498	60862194	-	transcript:Zm00001d029160_T001	gene:Zm00001d029160	0.19	0.66
1	60862510	60868940	+	transcript:Zm00001d029161_T001	gene:Zm00001d029161	0.34	0.55
1	60868086	60868896	-	transcript:Zm00001d029162_T001	gene:Zm00001d029162	0.07	0.5
1	60926351	60927317	+	transcript:Zm00001d029169_T001	gene:Zm00001d029169	0.18	0.5
1	60930751	60934137	+	transcript:Zm00001d029170_T001	gene:Zm00001d029170	0.31	0.57
1	60930751	60934311	+	transcript:Zm00001d029170_T002	gene:Zm00001d029170	0.20	0.71
1	60930917	60934137	+	transcript:Zm00001d029170_T004	gene:Zm00001d029170	0.34	0.71
1	60948835	60951024	+	transcript:Zm00001d029173_T001	gene:Zm00001d029173	0.02	0.66
1	60948876	60950940	+	transcript:Zm00001d029173_T003	gene:Zm00001d029173	0.08	0.66
1	60948887	60951140	+	transcript:Zm00001d029173_T004	gene:Zm00001d029173	0.11	0.5
1	60997143	60997955	-	transcript:Zm00001d029174_T003	gene:Zm00001d029174	0.37	0.5
1	60322950	60326019	-	transcript:Zm00001d029141_T002	gene:Zm00001d029141	0.25	0.75
1	60338845	60344732	-	transcript:Zm00001d029143_T002	gene:Zm00001d029143	0.23	0.75
1	60427171	60431193	-	transcript:Zm00001d029144_T005	gene:Zm00001d029144	0.20	0.75
1	60435035	60435518	+	transcript:Zm00001d029145_T001	gene:Zm00001d029145	0.29	0.5
1	60479076	60480055	-	transcript:Zm00001d029147_T001	gene:Zm00001d029147	0.14	0.5
1	61566224	61570340	+	transcript:Zm00001d029188_T001	gene:Zm00001d029188	0.17	0.71
1	61566224	61570367	+	transcript:Zm00001d029188_T003	gene:Zm00001d029188	0.16	0.6
1	61566224	61570528	+	transcript:Zm00001d029188_T007	gene:Zm00001d029188	0.07	0.75
1	61566224	61570528	+	transcript:Zm00001d029188_T006	gene:Zm00001d029188	0.20	0.75
1	61566251	61570402	+	transcript:Zm00001d029188_T010	gene:Zm00001d029188	0.13	0.75
1	61469815	61472476	+	transcript:Zm00001d029183_T001	gene:Zm00001d029183	0.03	0.75
1	62293811	62296945	-	transcript:Zm00001d029205_T001	gene:Zm00001d029205	0.47	0.66
1	61904113	61906747	-	transcript:Zm00001d029198_T002	gene:Zm00001d029198	0.29	0.5
1	61777104	61783441	+	transcript:Zm00001d029195_T003	gene:Zm00001d029195	0.43	0.66
1	62510618	62515952	-	transcript:Zm00001d029214_T006	gene:Zm00001d029214	0.42	0.5
1	62510872	62516047	-	transcript:Zm00001d029214_T007	gene:Zm00001d029214	0.28	0.5
1	62747068	62748525	-	transcript:Zm00001d029218_T001	gene:Zm00001d029218	0.15	0.66
1	63043367	63044286	+	transcript:Zm00001d029224_T001	gene:Zm00001d029224	0.28	0.5
1	63127214	63131372	-	transcript:Zm00001d029226_T002	gene:Zm00001d029226	0.05	0.71
1	63142997	63153057	+	transcript:Zm00001d029228_T001	gene:Zm00001d029228	0.30	0.64
1	63143609	63153057	+	transcript:Zm00001d029228_T002	gene:Zm00001d029228	0.33	0.68
1	63222181	63234373	-	transcript:Zm00001d029231_T001	gene:Zm00001d029231	0.29	0.66
1	63318065	63324926	+	transcript:Zm00001d029237_T002	gene:Zm00001d029237	0.33	0.75
1	63318065	63324928	+	transcript:Zm00001d029237_T003	gene:Zm00001d029237	0.46	0.7
1	63318067	63324847	+	transcript:Zm00001d029237_T005	gene:Zm00001d029237	0.33	0.64
1	63318122	63324897	+	transcript:Zm00001d029237_T008	gene:Zm00001d029237	0.27	0.72
1	63318149	63324927	+	transcript:Zm00001d029237_T009	gene:Zm00001d029237	0.29	0.75
1	63276125	63280169	-	transcript:Zm00001d029234_T012	gene:Zm00001d029234	0.37	0.66
1	63276125	63280169	-	transcript:Zm00001d029234_T016	gene:Zm00001d029234	0.39	0.44
1	63276125	63280169	-	transcript:Zm00001d029234_T015	gene:Zm00001d029234	0.37	0.66
1	63276125	63280169	-	transcript:Zm00001d029234_T011	gene:Zm00001d029234	0.47	0.57
1	63811849	63813987	-	transcript:Zm00001d029250_T001	gene:Zm00001d029250	0.14	0.66
1	63980137	63982677	-	transcript:Zm00001d029260_T007	gene:Zm00001d029260	0.32	0.75
1	63991060	63992707	-	transcript:Zm00001d029261_T001	gene:Zm00001d029261	0.18	0.5
1	64731253	64735149	-	transcript:Zm00001d029281_T008	gene:Zm00001d029281	0.32	0.66
1	64841576	64846833	+	transcript:Zm00001d029285_T001	gene:Zm00001d029285	0.21	0.5
1	64841628	64846777	+	transcript:Zm00001d029285_T006	gene:Zm00001d029285	0.28	0.5
1	64917056	64919569	+	transcript:Zm00001d029289_T001	gene:Zm00001d029289	0.17	0.75
1	65308738	65316265	+	transcript:Zm00001d029297_T003	gene:Zm00001d029297	0.05	0.75
1	65308779	65316266	+	transcript:Zm00001d029297_T005	gene:Zm00001d029297	0.06	0.33
1	64208179	64216522	+	transcript:Zm00001d029264_T008	gene:Zm00001d029264	0.34	0.7
1	64208512	64216384	+	transcript:Zm00001d029264_T021	gene:Zm00001d029264	0.23	0.75
1	64208746	64216339	+	transcript:Zm00001d029264_T024	gene:Zm00001d029264	0.23	0.75
1	64354066	64356797	+	transcript:Zm00001d029266_T002	gene:Zm00001d029266	0.24	0.42
1	64354066	64357203	+	transcript:Zm00001d029266_T004	gene:Zm00001d029266	0.13	0.66
1	65439370	65443562	+	transcript:Zm00001d029300_T001	gene:Zm00001d029300	0.10	0.4
1	65609791	65618895	+	transcript:Zm00001d029313_T001	gene:Zm00001d029313	0.20	0.5
1	65770171	65774414	-	transcript:Zm00001d029316_T001	gene:Zm00001d029316	0.25	0.5
1	66120056	66126498	-	transcript:Zm00001d029328_T002	gene:Zm00001d029328	0.10	0.71
1	66121658	66126382	-	transcript:Zm00001d029328_T023	gene:Zm00001d029328	0.20	0.75
1	66246711	66248604	+	transcript:Zm00001d029329_T015	gene:Zm00001d029329	0.33	0.66
1	66251736	66254834	+	transcript:Zm00001d029331_T004	gene:Zm00001d029331	0.37	0.75
1	66251736	66255370	+	transcript:Zm00001d029331_T005	gene:Zm00001d029331	0.23	0.4
1	65991013	65992879	-	transcript:Zm00001d029325_T001	gene:Zm00001d029325	0.07	0.66
1	66318625	66327339	+	transcript:Zm00001d029333_T002	gene:Zm00001d029333	0.39	0.69
1	66318625	66337105	+	transcript:Zm00001d029333_T004	gene:Zm00001d029333	0.18	0.68
1	66320019	66336262	+	transcript:Zm00001d029333_T006	gene:Zm00001d029333	0.41	0.73
1	66334448	66337105	+	transcript:Zm00001d029333_T013	gene:Zm00001d029333	0.32	0.5
1	66334448	66337105	+	transcript:Zm00001d029333_T014	gene:Zm00001d029333	0.44	0.66
1	66388200	66393059	+	transcript:Zm00001d029336_T002	gene:Zm00001d029336	0.07	0.71
1	66388200	66393060	+	transcript:Zm00001d029336_T005	gene:Zm00001d029336	0.10	0.75
1	66484843	66507855	+	transcript:Zm00001d029337_T001	gene:Zm00001d029337	0.20	0.33
1	66823546	66828069	+	transcript:Zm00001d029347_T001	gene:Zm00001d029347	0.11	0.5
1	66840608	66841749	-	transcript:Zm00001d029348_T001	gene:Zm00001d029348	0.21	0.5
1	67038637	67043804	-	transcript:Zm00001d029352_T003	gene:Zm00001d029352	0.05	0.75
1	67038643	67043776	-	transcript:Zm00001d029352_T004	gene:Zm00001d029352	0.24	0.75
1	67038643	67043848	-	transcript:Zm00001d029352_T005	gene:Zm00001d029352	0.09	0.6
1	67038720	67042541	-	transcript:Zm00001d029352_T006	gene:Zm00001d029352	0.14	0.66
1	67108827	67116860	-	transcript:Zm00001d029353_T003	gene:Zm00001d029353	0.32	0.5
1	67108996	67116856	-	transcript:Zm00001d029353_T004	gene:Zm00001d029353	0.30	0.5
1	67215649	67217627	+	transcript:Zm00001d029354_T001	gene:Zm00001d029354	0.30	0.66
1	67387447	67389052	-	transcript:Zm00001d029360_T001	gene:Zm00001d029360	0.12	0.75
1	67435966	67442277	-	transcript:Zm00001d029361_T001	gene:Zm00001d029361	0.09	0.5
1	67604993	67609141	+	transcript:Zm00001d029366_T003	gene:Zm00001d029366	0.26	0.75
1	67914815	67915561	+	transcript:Zm00001d029370_T001	gene:Zm00001d029370	0.13	0.5
1	68513622	68514446	+	transcript:Zm00001d029384_T001	gene:Zm00001d029384	0.14	0.5
1	68534055	68537475	+	transcript:Zm00001d029385_T001	gene:Zm00001d029385	0.11	0.5
1	68537971	68540134	+	transcript:Zm00001d029386_T002	gene:Zm00001d029386	0.24	0.75
1	68548945	68551085	-	transcript:Zm00001d029387_T002	gene:Zm00001d029387	0.28	0.75
1	68549272	68551085	-	transcript:Zm00001d029387_T003	gene:Zm00001d029387	0.36	0.66
1	68566558	68567926	-	transcript:Zm00001d029388_T004	gene:Zm00001d029388	0.41	0.5
1	68566558	68567926	-	transcript:Zm00001d029388_T003	gene:Zm00001d029388	0.44	0.5
1	68592356	68597112	-	transcript:Zm00001d029390_T003	gene:Zm00001d029390	0.39	0.5
1	68592356	68597620	-	transcript:Zm00001d029390_T006	gene:Zm00001d029390	0.38	0.33
1	68593365	68597531	-	transcript:Zm00001d029390_T007	gene:Zm00001d029390	0.42	0.4
1	68594802	68597747	-	transcript:Zm00001d029390_T008	gene:Zm00001d029390	0.48	0.33
1	68392424	68396618	-	transcript:Zm00001d029380_T002	gene:Zm00001d029380	0.24	0.4
1	68217683	68221562	+	transcript:Zm00001d029376_T001	gene:Zm00001d029376	0.25	0.5
1	68244474	68250776	+	transcript:Zm00001d029378_T001	gene:Zm00001d029378	0.13	0.5
1	69009947	69012985	-	transcript:Zm00001d029400_T002	gene:Zm00001d029400	0.38	0.5
1	69140860	69141753	+	transcript:Zm00001d029405_T001	gene:Zm00001d029405	0.09	0.33
