#chr	start	end	strand	transcript	gene	AED	QI2
2	33155003	33156882	-	transcript:Zm00001d003127_T002	gene:Zm00001d003127	0.21	0.66
2	33155003	33157005	-	transcript:Zm00001d003127_T003	gene:Zm00001d003127	0.06	0.5
2	33155107	33157005	-	transcript:Zm00001d003127_T008	gene:Zm00001d003127	0.16	0.75
2	33155154	33156965	-	transcript:Zm00001d003127_T011	gene:Zm00001d003127	0.14	0.66
2	33155173	33156919	-	transcript:Zm00001d003127_T012	gene:Zm00001d003127	0.26	0.66
2	33155186	33156967	-	transcript:Zm00001d003127_T014	gene:Zm00001d003127	0.16	0.66
2	33155188	33156967	-	transcript:Zm00001d003127_T016	gene:Zm00001d003127	0.16	0.66
2	33155202	33156893	-	transcript:Zm00001d003127_T017	gene:Zm00001d003127	0.29	0.66
2	33155208	33157011	-	transcript:Zm00001d003127_T018	gene:Zm00001d003127	0.15	0.66
2	32865896	32866939	+	transcript:Zm00001d003121_T001	gene:Zm00001d003121	0.18	0.66
2	32959428	32965821	+	transcript:Zm00001d003123_T001	gene:Zm00001d003123	0.15	0.71
2	32959428	32965922	+	transcript:Zm00001d003123_T002	gene:Zm00001d003123	0.13	0.71
2	32959485	32965859	+	transcript:Zm00001d003123_T006	gene:Zm00001d003123	0.24	0.63
2	32677543	32684692	-	transcript:Zm00001d003114_T001	gene:Zm00001d003114	0.23	0.7
2	32677548	32680037	-	transcript:Zm00001d003114_T002	gene:Zm00001d003114	0.35	0.66
2	32677548	32684692	-	transcript:Zm00001d003114_T006	gene:Zm00001d003114	0.24	0.72
2	32677548	32684692	-	transcript:Zm00001d003114_T010	gene:Zm00001d003114	0.25	0.63
2	33536664	33544141	+	transcript:Zm00001d003143_T001	gene:Zm00001d003143	0.33	0.66
2	33536664	33544172	+	transcript:Zm00001d003143_T002	gene:Zm00001d003143	0.32	0.5
2	33736756	33746475	-	transcript:Zm00001d003146_T001	gene:Zm00001d003146	0.16	0.5
2	33764521	33769643	+	transcript:Zm00001d003147_T002	gene:Zm00001d003147	0.26	0.5
2	33766444	33769602	+	transcript:Zm00001d003147_T003	gene:Zm00001d003147	0.19	0.66
2	33774188	33778057	+	transcript:Zm00001d003148_T002	gene:Zm00001d003148	0.30	0.75
2	33778157	33782681	-	transcript:Zm00001d003149_T001	gene:Zm00001d003149	0.31	0.66
2	33815063	33816215	+	transcript:Zm00001d003150_T001	gene:Zm00001d003150	0.10	0.75
2	33845079	33848826	+	transcript:Zm00001d003151_T002	gene:Zm00001d003151	0.19	0.66
2	33845079	33848826	+	transcript:Zm00001d003151_T003	gene:Zm00001d003151	0.16	0.66
2	33858418	33859435	+	transcript:Zm00001d003152_T001	gene:Zm00001d003152	0.12	0.5
2	33916456	33919535	+	transcript:Zm00001d003153_T002	gene:Zm00001d003153	0.17	0.66
2	33956257	33959338	+	transcript:Zm00001d003155_T002	gene:Zm00001d003155	0.17	0.66
2	33981776	33983686	-	transcript:Zm00001d003157_T003	gene:Zm00001d003157	0.25	0.5
2	34338150	34339444	+	transcript:Zm00001d003167_T002	gene:Zm00001d003167	0.41	0.5
2	34340843	34342956	-	transcript:Zm00001d003168_T001	gene:Zm00001d003168	0.20	0.75
2	34606365	34611108	-	transcript:Zm00001d003176_T001	gene:Zm00001d003176	0.11	0.5
2	34480343	34483632	+	transcript:Zm00001d003173_T001	gene:Zm00001d003173	0.25	0.5
2	34883016	34887627	+	transcript:Zm00001d003180_T002	gene:Zm00001d003180	0.19	0.75
2	34883027	34887626	+	transcript:Zm00001d003180_T003	gene:Zm00001d003180	0.17	0.66
2	34889674	34892196	-	transcript:Zm00001d003181_T004	gene:Zm00001d003181	0.30	0.5
2	34991165	34998444	-	transcript:Zm00001d003185_T001	gene:Zm00001d003185	0.27	0.5
2	35276373	35286449	+	transcript:Zm00001d003194_T002	gene:Zm00001d003194	0.16	0.66
2	35907560	35925957	-	transcript:Zm00001d003207_T021	gene:Zm00001d003207	0.17	0.42
2	35413857	35417683	-	transcript:Zm00001d003199_T001	gene:Zm00001d003199	0.30	0.75
2	35513991	35515267	-	transcript:Zm00001d003202_T003	gene:Zm00001d003202	0.47	0.66
2	35342453	35387667	-	transcript:Zm00001d003198_T002	gene:Zm00001d003198	0.14	0.69
2	35348915	35387667	-	transcript:Zm00001d003198_T012	gene:Zm00001d003198	0.15	0.72
2	35348990	35387667	-	transcript:Zm00001d003198_T030	gene:Zm00001d003198	0.15	0.72
2	36102386	36105589	-	transcript:Zm00001d003212_T002	gene:Zm00001d003212	0.42	0.66
2	36131338	36135502	-	transcript:Zm00001d003213_T002	gene:Zm00001d003213	0.15	0.66
2	35998555	36000692	+	transcript:Zm00001d003208_T001	gene:Zm00001d003208	0.12	0.66
2	36694332	36697305	+	transcript:Zm00001d003222_T003	gene:Zm00001d003222	0.24	0.75
2	36694332	36699136	+	transcript:Zm00001d003222_T004	gene:Zm00001d003222	0.20	0.58
2	36694332	36699136	+	transcript:Zm00001d003222_T005	gene:Zm00001d003222	0.20	0.63
2	36694350	36699066	+	transcript:Zm00001d003222_T010	gene:Zm00001d003222	0.18	0.75
2	36694351	36697305	+	transcript:Zm00001d003222_T011	gene:Zm00001d003222	0.28	0.75
2	36694408	36699112	+	transcript:Zm00001d003222_T016	gene:Zm00001d003222	0.17	0.75
2	36695995	36699136	+	transcript:Zm00001d003222_T018	gene:Zm00001d003222	0.39	0.6
2	36774907	36779329	+	transcript:Zm00001d003224_T001	gene:Zm00001d003224	0.35	0.75
2	36774907	36779481	+	transcript:Zm00001d003224_T003	gene:Zm00001d003224	0.37	0.75
2	36774953	36779445	+	transcript:Zm00001d003224_T004	gene:Zm00001d003224	0.36	0.66
2	36786174	36790595	-	transcript:Zm00001d003227_T002	gene:Zm00001d003227	0.06	0.5
2	36827859	36829876	-	transcript:Zm00001d003228_T001	gene:Zm00001d003228	0.02	0.5
2	36851196	36864553	+	transcript:Zm00001d003229_T002	gene:Zm00001d003229	0.09	0.57
2	36858957	36864187	+	transcript:Zm00001d003229_T003	gene:Zm00001d003229	0.13	0.62
2	36858959	36864282	+	transcript:Zm00001d003229_T007	gene:Zm00001d003229	0.12	0.75
2	36858960	36864194	+	transcript:Zm00001d003229_T008	gene:Zm00001d003229	0.19	0.5
2	37617116	37637797	-	transcript:Zm00001d003246_T001	gene:Zm00001d003246	0.21	0.55
2	37617433	37637797	-	transcript:Zm00001d003246_T003	gene:Zm00001d003246	0.16	0.71
2	37617456	37637775	-	transcript:Zm00001d003246_T004	gene:Zm00001d003246	0.29	0.66
2	37815902	37818364	+	transcript:Zm00001d003247_T001	gene:Zm00001d003247	0.10	0.33
2	37818829	37828725	-	transcript:Zm00001d003248_T005	gene:Zm00001d003248	0.20	0.5
2	37819251	37828725	-	transcript:Zm00001d003248_T006	gene:Zm00001d003248	0.37	0.75
2	38063917	38068883	-	transcript:Zm00001d003254_T002	gene:Zm00001d003254	0.25	0.6
2	38063917	38068883	-	transcript:Zm00001d003254_T003	gene:Zm00001d003254	0.20	0.66
2	38064068	38068883	-	transcript:Zm00001d003254_T008	gene:Zm00001d003254	0.33	0.42
2	38064849	38068883	-	transcript:Zm00001d003254_T011	gene:Zm00001d003254	0.32	0.6
2	38257954	38268879	+	transcript:Zm00001d003261_T003	gene:Zm00001d003261	0.02	0.71
2	38257975	38268852	+	transcript:Zm00001d003261_T008	gene:Zm00001d003261	0.15	0.66
2	38257984	38268878	+	transcript:Zm00001d003261_T013	gene:Zm00001d003261	0.05	0.6
2	38258008	38268583	+	transcript:Zm00001d003261_T016	gene:Zm00001d003261	0.12	0.42
2	38263333	38268727	+	transcript:Zm00001d003261_T018	gene:Zm00001d003261	0.11	0.5
2	38263836	38268879	+	transcript:Zm00001d003261_T019	gene:Zm00001d003261	0.18	0.66
2	38342885	38347402	+	transcript:Zm00001d003265_T002	gene:Zm00001d003265	0.10	0.66
2	38342940	38347317	+	transcript:Zm00001d003265_T003	gene:Zm00001d003265	0.09	0.66
2	38348454	38352583	-	transcript:Zm00001d003266_T001	gene:Zm00001d003266	0.20	0.66
2	38348454	38352688	-	transcript:Zm00001d003266_T002	gene:Zm00001d003266	0.20	0.66
2	38076810	38079659	+	transcript:Zm00001d003255_T001	gene:Zm00001d003255	0.39	0.33
2	38748934	38756211	-	transcript:Zm00001d003284_T001	gene:Zm00001d003284	0.25	0.66
2	38818381	38832276	-	transcript:Zm00001d003289_T004	gene:Zm00001d003289	0.30	0.63
2	38818382	38832190	-	transcript:Zm00001d003289_T006	gene:Zm00001d003289	0.30	0.44
2	38955049	38957501	+	transcript:Zm00001d003291_T003	gene:Zm00001d003291	0.38	0.66
2	38955423	38958491	+	transcript:Zm00001d003291_T005	gene:Zm00001d003291	0.43	0.5
2	39094599	39100476	+	transcript:Zm00001d003293_T001	gene:Zm00001d003293	0.11	0.66
2	38557841	38559856	+	transcript:Zm00001d003273_T001	gene:Zm00001d003273	0.33	0.75
2	38563122	38565277	-	transcript:Zm00001d003276_T001	gene:Zm00001d003276	0.17	0.5
2	38586400	38587859	+	transcript:Zm00001d003279_T001	gene:Zm00001d003279	0.45	0.75
2	38636040	38640054	+	transcript:Zm00001d003280_T001	gene:Zm00001d003280	0.28	0.6
2	38636051	38640049	+	transcript:Zm00001d003280_T002	gene:Zm00001d003280	0.07	0.66
2	38396777	38402533	+	transcript:Zm00001d003267_T001	gene:Zm00001d003267	0.18	0.71
2	38396845	38402418	+	transcript:Zm00001d003267_T004	gene:Zm00001d003267	0.20	0.71
2	38396847	38402363	+	transcript:Zm00001d003267_T005	gene:Zm00001d003267	0.20	0.75
2	38396847	38402415	+	transcript:Zm00001d003267_T007	gene:Zm00001d003267	0.31	0.57
2	38396847	38402516	+	transcript:Zm00001d003267_T013	gene:Zm00001d003267	0.19	0.66
2	38396847	38402529	+	transcript:Zm00001d003267_T014	gene:Zm00001d003267	0.18	0.71
2	38396847	38402532	+	transcript:Zm00001d003267_T016	gene:Zm00001d003267	0.20	0.6
2	38396850	38402375	+	transcript:Zm00001d003267_T021	gene:Zm00001d003267	0.21	0.66
2	38396850	38402411	+	transcript:Zm00001d003267_T024	gene:Zm00001d003267	0.20	0.57
2	38396850	38402433	+	transcript:Zm00001d003267_T027	gene:Zm00001d003267	0.20	0.66
2	38396852	38402411	+	transcript:Zm00001d003267_T034	gene:Zm00001d003267	0.40	0.33
2	38396852	38402509	+	transcript:Zm00001d003267_T035	gene:Zm00001d003267	0.18	0.71
2	38396854	38402413	+	transcript:Zm00001d003267_T037	gene:Zm00001d003267	0.31	0.57
2	38396863	38402528	+	transcript:Zm00001d003267_T039	gene:Zm00001d003267	0.29	0.75
2	38396896	38402529	+	transcript:Zm00001d003267_T041	gene:Zm00001d003267	0.23	0.5
2	38396897	38402530	+	transcript:Zm00001d003267_T042	gene:Zm00001d003267	0.19	0.71
2	38396972	38402375	+	transcript:Zm00001d003267_T043	gene:Zm00001d003267	0.28	0.66
2	38397350	38402497	+	transcript:Zm00001d003267_T045	gene:Zm00001d003267	0.32	0.75
2	38397350	38402511	+	transcript:Zm00001d003267_T046	gene:Zm00001d003267	0.32	0.66
2	38397406	38402520	+	transcript:Zm00001d003267_T049	gene:Zm00001d003267	0.31	0.66
2	38397409	38402341	+	transcript:Zm00001d003267_T050	gene:Zm00001d003267	0.37	0.66
2	38397409	38402418	+	transcript:Zm00001d003267_T051	gene:Zm00001d003267	0.33	0.6
2	38398134	38402534	+	transcript:Zm00001d003267_T056	gene:Zm00001d003267	0.41	0.66
2	38398235	38402340	+	transcript:Zm00001d003267_T057	gene:Zm00001d003267	0.41	0.5
2	38398356	38402411	+	transcript:Zm00001d003267_T058	gene:Zm00001d003267	0.27	0.6
2	38399215	38402508	+	transcript:Zm00001d003267_T059	gene:Zm00001d003267	0.32	0.75
2	38401151	38402373	+	transcript:Zm00001d003267_T060	gene:Zm00001d003267	0.42	0.66
2	40110400	40119860	+	transcript:Zm00001d003319_T001	gene:Zm00001d003319	0.37	0.5
2	40135982	40141796	-	transcript:Zm00001d003322_T008	gene:Zm00001d003322	0.19	0.66
2	39889306	39890655	-	transcript:Zm00001d003315_T001	gene:Zm00001d003315	0.22	0.5
2	40554847	40561652	+	transcript:Zm00001d003333_T003	gene:Zm00001d003333	0.08	0.66
2	40554878	40561505	+	transcript:Zm00001d003333_T005	gene:Zm00001d003333	0.02	0.66
2	40554910	40561505	+	transcript:Zm00001d003333_T008	gene:Zm00001d003333	0.07	0.66
2	40554955	40561508	+	transcript:Zm00001d003333_T010	gene:Zm00001d003333	0.08	0.5
2	41017812	41019879	+	transcript:Zm00001d003345_T002	gene:Zm00001d003345	0.32	0.75
2	41022707	41025524	-	transcript:Zm00001d003347_T001	gene:Zm00001d003347	0.32	0.75
2	41023077	41025524	-	transcript:Zm00001d003347_T002	gene:Zm00001d003347	0.47	0.6
2	41023077	41025532	-	transcript:Zm00001d003347_T003	gene:Zm00001d003347	0.46	0.5
2	41240751	41247739	+	transcript:Zm00001d003352_T002	gene:Zm00001d003352	0.16	0.66
2	41655315	41666461	+	transcript:Zm00001d003367_T003	gene:Zm00001d003367	0.47	0.33
2	41783059	41787090	+	transcript:Zm00001d003369_T004	gene:Zm00001d003369	0.16	0.75
2	42049460	42060770	+	transcript:Zm00001d003373_T002	gene:Zm00001d003373	0.37	0.66
2	42148337	42154217	-	transcript:Zm00001d003378_T001	gene:Zm00001d003378	0.39	0.66
2	42148456	42154278	-	transcript:Zm00001d003378_T002	gene:Zm00001d003378	0.39	0.66
2	42148651	42154266	-	transcript:Zm00001d003378_T003	gene:Zm00001d003378	0.39	0.5
2	42148689	42154261	-	transcript:Zm00001d003378_T005	gene:Zm00001d003378	0.39	0.5
2	42148702	42154279	-	transcript:Zm00001d003378_T006	gene:Zm00001d003378	0.40	0.4
2	42148720	42154255	-	transcript:Zm00001d003378_T008	gene:Zm00001d003378	0.37	0.5
2	42148721	42154315	-	transcript:Zm00001d003378_T010	gene:Zm00001d003378	0.39	0.5
2	42148749	42154340	-	transcript:Zm00001d003378_T012	gene:Zm00001d003378	0.38	0.5
2	42148752	42154261	-	transcript:Zm00001d003378_T013	gene:Zm00001d003378	0.38	0.66
2	42148757	42154265	-	transcript:Zm00001d003378_T016	gene:Zm00001d003378	0.37	0.5
2	42148757	42154279	-	transcript:Zm00001d003378_T018	gene:Zm00001d003378	0.39	0.5
2	42345836	42356486	-	transcript:Zm00001d003382_T001	gene:Zm00001d003382	0.11	0.71
2	42345836	42356550	-	transcript:Zm00001d003382_T003	gene:Zm00001d003382	0.42	0.62
2	42345836	42356550	-	transcript:Zm00001d003382_T002	gene:Zm00001d003382	0.43	0.55
2	42345836	42356555	-	transcript:Zm00001d003382_T005	gene:Zm00001d003382	0.41	0.71
2	42345836	42356555	-	transcript:Zm00001d003382_T004	gene:Zm00001d003382	0.43	0.62
2	42358236	42363709	+	transcript:Zm00001d003383_T002	gene:Zm00001d003383	0.22	0.61
2	42358236	42363709	+	transcript:Zm00001d003383_T001	gene:Zm00001d003383	0.22	0.53
2	42619363	42625402	-	transcript:Zm00001d003393_T001	gene:Zm00001d003393	0.17	0.66
2	42771475	42773676	+	transcript:Zm00001d003394_T001	gene:Zm00001d003394	0.12	0.33
2	42771492	42773393	+	transcript:Zm00001d003394_T002	gene:Zm00001d003394	0.19	0.66
2	42581749	42585042	+	transcript:Zm00001d003389_T001	gene:Zm00001d003389	0.17	0.33
2	43088493	43092248	-	transcript:Zm00001d003401_T003	gene:Zm00001d003401	0.15	0.6
2	43088803	43092334	-	transcript:Zm00001d003401_T009	gene:Zm00001d003401	0.46	0.66
2	43285525	43287246	+	transcript:Zm00001d003404_T001	gene:Zm00001d003404	0.11	0.75
2	43299785	43302914	+	transcript:Zm00001d003406_T001	gene:Zm00001d003406	0.31	0.66
2	43566862	43569682	-	transcript:Zm00001d003409_T001	gene:Zm00001d003409	0.37	0.5
2	43834579	43837696	-	transcript:Zm00001d003422_T001	gene:Zm00001d003422	0.21	0.5
2	43898443	43902131	-	transcript:Zm00001d003423_T002	gene:Zm00001d003423	0.36	0.72
2	44207306	44209695	-	transcript:Zm00001d003432_T001	gene:Zm00001d003432	0.08	0.75
2	44260798	44263571	-	transcript:Zm00001d003434_T002	gene:Zm00001d003434	0.23	0.75
2	44609738	44613698	-	transcript:Zm00001d003445_T002	gene:Zm00001d003445	0.39	0.4
2	44633799	44639099	+	transcript:Zm00001d003448_T003	gene:Zm00001d003448	0.43	0.5
2	45018395	45021399	+	transcript:Zm00001d003459_T001	gene:Zm00001d003459	0.28	0.75
2	45024147	45033628	+	transcript:Zm00001d003460_T002	gene:Zm00001d003460	0.25	0.55
2	45202980	45209348	+	transcript:Zm00001d003464_T001	gene:Zm00001d003464	0.04	0.6
2	45393054	45400996	+	transcript:Zm00001d003474_T001	gene:Zm00001d003474	0.09	0.71
2	45418343	45425473	+	transcript:Zm00001d003476_T004	gene:Zm00001d003476	0.07	0.66
2	45426906	45430349	-	transcript:Zm00001d003477_T002	gene:Zm00001d003477	0.07	0.75
2	45457348	45460331	-	transcript:Zm00001d003479_T001	gene:Zm00001d003479	0.17	0.5
2	45287341	45292164	-	transcript:Zm00001d003471_T001	gene:Zm00001d003471	0.25	0.33
2	46024387	46026495	-	transcript:Zm00001d003493_T001	gene:Zm00001d003493	0.23	0.75
2	46050675	46052185	+	transcript:Zm00001d003496_T001	gene:Zm00001d003496	0.18	0.5
2	46156331	46162002	-	transcript:Zm00001d003502_T002	gene:Zm00001d003502	0.12	0.66
2	46156425	46162000	-	transcript:Zm00001d003502_T006	gene:Zm00001d003502	0.17	0.66
2	45881348	45890062	-	transcript:Zm00001d003491_T003	gene:Zm00001d003491	0.44	0.37
2	45881348	45890062	-	transcript:Zm00001d003491_T002	gene:Zm00001d003491	0.42	0.37
2	45881348	45890062	-	transcript:Zm00001d003491_T006	gene:Zm00001d003491	0.42	0.33
2	45881348	45890062	-	transcript:Zm00001d003491_T004	gene:Zm00001d003491	0.42	0.44
2	45881348	45890062	-	transcript:Zm00001d003491_T005	gene:Zm00001d003491	0.36	0.58
2	45881716	45890062	-	transcript:Zm00001d003491_T009	gene:Zm00001d003491	0.17	0.66
2	46610639	46612582	-	transcript:Zm00001d003522_T002	gene:Zm00001d003522	0.49	0.33
2	46712472	46719121	-	transcript:Zm00001d003525_T004	gene:Zm00001d003525	0.45	0.66
2	46712472	46719121	-	transcript:Zm00001d003525_T002	gene:Zm00001d003525	0.30	0.4
2	46712472	46719121	-	transcript:Zm00001d003525_T003	gene:Zm00001d003525	0.46	0.6
2	46712491	46719099	-	transcript:Zm00001d003525_T005	gene:Zm00001d003525	0.28	0.75
2	46714965	46718285	-	transcript:Zm00001d003525_T006	gene:Zm00001d003525	0.28	0.33
2	46714965	46719071	-	transcript:Zm00001d003525_T007	gene:Zm00001d003525	0.35	0.6
2	46714965	46719121	-	transcript:Zm00001d003525_T009	gene:Zm00001d003525	0.22	0.66
2	46715512	46719071	-	transcript:Zm00001d003525_T011	gene:Zm00001d003525	0.44	0.5
2	46804411	46806881	+	transcript:Zm00001d003530_T001	gene:Zm00001d003530	0.30	0.62
2	47105187	47109372	-	transcript:Zm00001d003533_T001	gene:Zm00001d003533	0.12	0.66
2	47409183	47414816	+	transcript:Zm00001d003539_T003	gene:Zm00001d003539	0.46	0.66
2	47409266	47414811	+	transcript:Zm00001d003539_T008	gene:Zm00001d003539	0.48	0.66
2	47414823	47417311	-	transcript:Zm00001d003540_T003	gene:Zm00001d003540	0.09	0.75
2	47662912	47664562	-	transcript:Zm00001d003544_T002	gene:Zm00001d003544	0.26	0.66
2	46235133	46238916	+	transcript:Zm00001d003508_T001	gene:Zm00001d003508	0.12	0.75
2	46187577	46189688	-	transcript:Zm00001d003504_T001	gene:Zm00001d003504	0.27	0.75
2	46187590	46189688	-	transcript:Zm00001d003504_T003	gene:Zm00001d003504	0.30	0.66
2	46187591	46188874	-	transcript:Zm00001d003504_T004	gene:Zm00001d003504	0.36	0.66
2	48812144	48818283	-	transcript:Zm00001d003578_T001	gene:Zm00001d003578	0.37	0.44
2	49332907	49336119	+	transcript:Zm00001d003598_T001	gene:Zm00001d003598	0.21	0.66
2	49333151	49336109	+	transcript:Zm00001d003598_T006	gene:Zm00001d003598	0.36	0.5
2	49012079	49013406	+	transcript:Zm00001d003583_T001	gene:Zm00001d003583	0.31	0.5
2	49052848	49056045	+	transcript:Zm00001d003584_T003	gene:Zm00001d003584	0.14	0.66
2	49052848	49056045	+	transcript:Zm00001d003584_T002	gene:Zm00001d003584	0.13	0.75
2	49077123	49078723	-	transcript:Zm00001d003588_T001	gene:Zm00001d003588	0.45	0.66
2	49141957	49146429	-	transcript:Zm00001d003592_T001	gene:Zm00001d003592	0.34	0.5
2	49524424	49528745	+	transcript:Zm00001d003602_T006	gene:Zm00001d003602	0.29	0.72
2	49594483	49595579	+	transcript:Zm00001d003603_T002	gene:Zm00001d003603	0.33	0.5
2	50875247	50876743	-	transcript:Zm00001d003626_T002	gene:Zm00001d003626	0.09	0.5
2	50696420	50706825	+	transcript:Zm00001d003621_T002	gene:Zm00001d003621	0.11	0.5
2	50696468	50701196	+	transcript:Zm00001d003621_T005	gene:Zm00001d003621	0.40	0.57
2	50696469	50701132	+	transcript:Zm00001d003621_T006	gene:Zm00001d003621	0.39	0.66
2	50696469	50701238	+	transcript:Zm00001d003621_T011	gene:Zm00001d003621	0.35	0.71
2	50701779	50706780	+	transcript:Zm00001d003621_T013	gene:Zm00001d003621	0.23	0.75
2	47890237	47901925	-	transcript:Zm00001d003556_T003	gene:Zm00001d003556	0.25	0.71
2	47890408	47901903	-	transcript:Zm00001d003556_T007	gene:Zm00001d003556	0.27	0.66
2	51165835	51167493	-	transcript:Zm00001d003635_T001	gene:Zm00001d003635	0.12	0.5
2	50979831	50981242	-	transcript:Zm00001d003627_T001	gene:Zm00001d003627	0.25	0.66
2	50979855	50981242	-	transcript:Zm00001d003627_T002	gene:Zm00001d003627	0.24	0.75
2	50992798	50993622	+	transcript:Zm00001d003629_T001	gene:Zm00001d003629	0.11	0.66
2	50474747	50475857	-	transcript:Zm00001d003616_T008	gene:Zm00001d003616	0.43	0.66
2	50479363	50483865	-	transcript:Zm00001d003616_T021	gene:Zm00001d003616	0.42	0.75
2	50632433	50636388	+	transcript:Zm00001d003619_T001	gene:Zm00001d003619	0.11	0.45
2	50644875	50649408	+	transcript:Zm00001d003620_T001	gene:Zm00001d003620	0.18	0.7
2	51778257	51782241	+	transcript:Zm00001d003646_T001	gene:Zm00001d003646	0.20	0.71
2	51778257	51782320	+	transcript:Zm00001d003646_T003	gene:Zm00001d003646	0.21	0.6
2	51778257	51782320	+	transcript:Zm00001d003646_T002	gene:Zm00001d003646	0.20	0.5
2	51302560	51304927	-	transcript:Zm00001d003638_T001	gene:Zm00001d003638	0.40	0.5
2	51313714	51314292	+	transcript:Zm00001d003639_T001	gene:Zm00001d003639	0.15	0.5
2	51340087	51353092	+	transcript:Zm00001d003640_T002	gene:Zm00001d003640	0.31	0.53
2	51340319	51351501	+	transcript:Zm00001d003640_T003	gene:Zm00001d003640	0.35	0.57
2	51349020	51351504	+	transcript:Zm00001d003640_T008	gene:Zm00001d003640	0.46	0.62
2	51368887	51371934	-	transcript:Zm00001d003641_T002	gene:Zm00001d003641	0.06	0.5
2	51540281	51562581	+	transcript:Zm00001d003644_T017	gene:Zm00001d003644	0.31	0.6
2	51283641	51284280	-	transcript:Zm00001d003637_T001	gene:Zm00001d003637	0.42	0.5
2	51941142	51949669	+	transcript:Zm00001d003648_T010	gene:Zm00001d003648	0.08	0.75
2	51941144	51949667	+	transcript:Zm00001d003648_T015	gene:Zm00001d003648	0.07	0.75
2	51941269	51950006	+	transcript:Zm00001d003648_T026	gene:Zm00001d003648	0.07	0.75
2	51941273	51949689	+	transcript:Zm00001d003648_T029	gene:Zm00001d003648	0.09	0.75
2	51951656	51956734	+	transcript:Zm00001d003649_T006	gene:Zm00001d003649	0.11	0.72
2	52014446	52017273	+	transcript:Zm00001d003654_T001	gene:Zm00001d003654	0.06	0.6
2	52014473	52017212	+	transcript:Zm00001d003654_T002	gene:Zm00001d003654	0.11	0.75
2	52014491	52017272	+	transcript:Zm00001d003654_T003	gene:Zm00001d003654	0.09	0.75
2	52839416	52844416	-	transcript:Zm00001d003659_T004	gene:Zm00001d003659	0.46	0.75
2	52839420	52844360	-	transcript:Zm00001d003659_T008	gene:Zm00001d003659	0.37	0.71
2	52839420	52844361	-	transcript:Zm00001d003659_T010	gene:Zm00001d003659	0.37	0.71
2	52987764	52990026	-	transcript:Zm00001d003661_T001	gene:Zm00001d003661	0.12	0.57
2	52523278	52526138	-	transcript:Zm00001d003656_T001	gene:Zm00001d003656	0.13	0.6
2	53141183	53145161	-	transcript:Zm00001d003664_T002	gene:Zm00001d003664	0.38	0.66
2	53218426	53220162	-	transcript:Zm00001d003666_T001	gene:Zm00001d003666	0.15	0.6
2	53322467	53329703	-	transcript:Zm00001d003670_T002	gene:Zm00001d003670	0.40	0.75
2	53322467	53329733	-	transcript:Zm00001d003670_T005	gene:Zm00001d003670	0.38	0.6
2	53322467	53329733	-	transcript:Zm00001d003670_T003	gene:Zm00001d003670	0.39	0.75
2	53322467	53329733	-	transcript:Zm00001d003670_T004	gene:Zm00001d003670	0.38	0.66
2	53322964	53329733	-	transcript:Zm00001d003670_T008	gene:Zm00001d003670	0.36	0.75
2	53371999	53375111	+	transcript:Zm00001d003671_T003	gene:Zm00001d003671	0.19	0.75
2	53480079	53483674	-	transcript:Zm00001d003672_T002	gene:Zm00001d003672	0.13	0.75
2	54203904	54206818	-	transcript:Zm00001d003683_T005	gene:Zm00001d003683	0.13	0.66
2	54203952	54206699	-	transcript:Zm00001d003683_T006	gene:Zm00001d003683	0.21	0.66
2	54633543	54636161	-	transcript:Zm00001d003693_T001	gene:Zm00001d003693	0.19	0.5
2	55078599	55079495	+	transcript:Zm00001d003698_T001	gene:Zm00001d003698	0.34	0.5
2	54348356	54351218	+	transcript:Zm00001d003685_T002	gene:Zm00001d003685	0.38	0.4
2	54515841	54521636	+	transcript:Zm00001d003690_T001	gene:Zm00001d003690	0.36	0.45
2	55390825	55395981	+	transcript:Zm00001d003703_T001	gene:Zm00001d003703	0.34	0.4
2	55527083	55528829	+	transcript:Zm00001d003705_T001	gene:Zm00001d003705	0.49	0.5
2	55527083	55529059	+	transcript:Zm00001d003705_T002	gene:Zm00001d003705	0.39	0.66
2	55659655	55661242	-	transcript:Zm00001d003707_T002	gene:Zm00001d003707	0.07	0.5
2	55659677	55661237	-	transcript:Zm00001d003707_T004	gene:Zm00001d003707	0.13	0.66
2	55847268	55852437	+	transcript:Zm00001d003710_T002	gene:Zm00001d003710	0.25	0.75
2	55847356	55852377	+	transcript:Zm00001d003710_T006	gene:Zm00001d003710	0.35	0.5
2	55847357	55851670	+	transcript:Zm00001d003710_T009	gene:Zm00001d003710	0.41	0.5
2	55847414	55852348	+	transcript:Zm00001d003710_T012	gene:Zm00001d003710	0.13	0.66
2	55847416	55852379	+	transcript:Zm00001d003710_T014	gene:Zm00001d003710	0.25	0.66
2	53849188	53854793	-	transcript:Zm00001d003677_T001	gene:Zm00001d003677	0.07	0.66
2	53849253	53854831	-	transcript:Zm00001d003677_T002	gene:Zm00001d003677	0.08	0.5
2	53849254	53854880	-	transcript:Zm00001d003677_T004	gene:Zm00001d003677	0.16	0.66
2	53849409	53854831	-	transcript:Zm00001d003677_T005	gene:Zm00001d003677	0.14	0.66
2	53861126	53867710	-	transcript:Zm00001d003679_T029	gene:Zm00001d003679	0.08	0.71
2	53960477	53963298	+	transcript:Zm00001d003680_T004	gene:Zm00001d003680	0.19	0.66
2	56946870	56951217	-	transcript:Zm00001d003736_T001	gene:Zm00001d003736	0.34	0.57
